json_line_no	url	text	line_id
3	http://economics-4hfa-2020.bergheidenproject-1-21cs.at/basics/	Whenever a bank loans money to someone, it will expect to receive interest in return. This way it can be compensated for its opportunity costs and the risk of not getting the money back. This process is called interest rates.	11
3	http://economics-4hfa-2020.bergheidenproject-1-21cs.at/basics/	People can’t get everything they want, so they have to pick certain things over others. Opportunity costs describe the value of the next best alternatives that are given up during this process in order to get something else.	12
3	http://economics-4hfa-2020.bergheidenproject-1-21cs.at/basics/	The growth of an economy is commonly measured in terms of Gross Domestic Product (GDP) growth rate. It is necessary to satisfy people’s desire for an ever-increasing standard of living, to redistribute wealth, and to advance new technologies.	13
3	http://economics-4hfa-2020.bergheidenproject-1-21cs.at/basics/	Money is an obvious and integral part of today’s society. It is defined as something that serves as a medium of exchange, a unit of accounting, and a store of value.	14
3	http://economics-4hfa-2020.bergheidenproject-1-21cs.at/basics/	Marginal utility is the amount of additional utility provided by an additional unit of an economic good or service.	15
4	http://jifactor.org/journal_view.php?journal_id=1753	Description ADVANCED SCIENCE LETTERS is a multidisciplinary peer-reviewed journal with a very wide-ranging coverage, consolidates fundamental and applied research activities by publishing proceedings from international scientific, technical and medical conferences in all areas of (1) Physical Sciences, (2) Engineering, (3) Biological Sciences/Health Sciences, (4) Medicine, (5) Computer and Information Sciences, (6) Mathematical Sciences, (7) Agriculture Science and Engineering, (8) Geosciences, and (9) Energy/Fuels/Environmental/Green Science and Engineering, and (10) Education and Public Policies.	16
5	http://prod.eol.org/pages/933030/articles	Creatures » … » Animals » … » Arthropods » … » Hexapods » Insects » Winged Insects » … » Endopterygotes » … » Moths And Butterflies » … » Twirler Moths » …	17
5	http://prod.eol.org/pages/933030/articles	Creatures » Cellular Organisms » Eukaryotes » Opisthokonts » Animals » Bilateria » Protostomes » Ecdysozoans » Arthropods » Pancrustacea » Hexapods » Insects » Winged Insects » Neoptera » Endopterygotes » Amphiesmenoptera » Moths And Butterflies » Glossata » Coelolepida » Myoglossata » Neolepidoptera » Heteroneura » Eulepidoptera » Ditrysia » Apoditrysia » Gelechioidea » Twirler Moths » Scrobipalpa «	18
5	http://prod.eol.org/pages/933030/articles	Scrobipalpa pauperella is a moth in the family Gelechiidae. It was described by Hermann von Heinemann in 1870. It is found in Great Britain, Luxembourg, Spain, France, Germany, Austria, Switzerland, Italy, the Czech Republic, Slovakia, Poland, Hungary, Romania, Ukraine, Belarus, Estonia, Latvia, Russia, Sweden, Finland, Afghanistan, Transbaikal[1][2] and China (Gansu, Inner Mongolia, Ningxia).[3]	19
5	http://prod.eol.org/pages/933030/articles	The larvae feed on Centaurea scabiosa, Petasites albus, Serratula tinctoria Cirsium palustre and Cirsium helenioides. They mine the leaves of their host plant. The mine on Cirsium is thought to resemble the mines of Scrobipalpa acuminatella. The larvae are probably stem borers on Centaurea.[5]	20
5	http://prod.eol.org/pages/933030/articles	"^ Savela, Markku (ed.). ""Scrobipalpa"". Lepidoptera and some other life forms. Retrieved 20 July 2020 – via FUNET."	21
5	http://prod.eol.org/pages/933030/articles	^ Bidzilya, O.; Li, H. 2010: The genus Scrobipalpa Janse (Lepidoptera, Gelechiidae) in China, with descriptions of 13 new species. Zootaxa, 2513: 1–26. Preview.	22
5	http://prod.eol.org/pages/933030/articles	Scrobipalpa pauperella is a moth in the family Gelechiidae. It was described by Hermann von Heinemann in 1870. It is found in Great Britain, Luxembourg, Spain, France, Germany, Austria, Switzerland, Italy, the Czech Republic, Slovakia, Poland, Hungary, Romania, Ukraine, Belarus, Estonia, Latvia, Russia, Sweden, Finland, Afghanistan, Transbaikal and China (Gansu, Inner Mongolia, Ningxia).	23
5	http://prod.eol.org/pages/933030/articles	The larvae feed on Centaurea scabiosa, Petasites albus, Serratula tinctoria Cirsium palustre and Cirsium helenioides. They mine the leaves of their host plant. The mine on Cirsium is thought to resemble the mines of Scrobipalpa acuminatella. The larvae are probably stem borers on Centaurea.	24
6	http://records.ureg.virginia.edu/preview_course_nopop.php?catoid=31&coid=119026	This seminar examines how culture and communication have often contributed to the perpetuation of myths and misperceptions of Japan and the U.S. about each other. Prior exposure to Japanese culture encouraged.	25
7	https://34100tv.com/actor/christina-hendricks/	Christina Rene Hendricks was born in Knoxville, Tennessee, and grew up in Twin Falls, Idaho. Her father, Robert, originally from England, worked for the U.S. Forest Service, while her mother, Jackie Sue (Raymond), was a psychologist. At the age of 13 her father transferred to the Forest Service Washington, D.C. headquarters and the family moved to nearby Fairfax, Virginia. She began acting at school and went into modeling from the ages of 18 to 27. In her early 20s, she also began appearing on television, landing a recurring role in Beggars and Choosers (1999) in 2000 and another on Kevin Hill (2004) before rising to international fame in Mad Men (2007). As well as her more famously conventional awards nominations (Emmys) and wins (SAG Awards) she also won a SyFy Genre Award in for “Best Special Guest/Television” for her role as Saffron in Joss Whedon’s short-lived Firefly (2002).	26
9	https://arizona.sbnation.com/arizona-diamondbacks/2011/2/15/1995196/diamondbacks-sign-kelly-johnson-to-one-year-deal-avoid-arbitration	The two sides weren't all that far apart with the Arizona Diamondbacks filing for $4.7 million and Kelly Johnson looking for $6.5 million. Given that relatively small gap and the D-backs express desire to avoid the arbitration hearing scheduled for Wednesday, it is no surprise that they were able to reach an agreement on a one-year deal (terms not yet disclosed).	27
9	https://arizona.sbnation.com/arizona-diamondbacks/2011/2/15/1995196/diamondbacks-sign-kelly-johnson-to-one-year-deal-avoid-arbitration	GM Kevin Towers made it clear that he was happy with the middle of the infield which now includes Miguel Montero (catcher), Stephen Drew (short stop), Kelly Johnson (second base), and Chris Young (center field). That core will anchor the defense and will likely be a much more constant presence in Kirk Gibson's lineup. The infield corners and right field remain much more fluid.	28
9	https://arizona.sbnation.com/arizona-diamondbacks/2011/2/15/1995196/diamondbacks-sign-kelly-johnson-to-one-year-deal-avoid-arbitration	From the D-back's press release: Johnson, 28, hit .284 (166-for-585) with 93 runs scored, 36 doubles, 5 triples, 26 home runs and 71 RBI in 154 games last season. He established career-highs in hits (166), home runs (26), RBI (71), stolen bases (13), slugging percentage (.496) and OPS (.865) while setting a new mark among D-backs' all-time single-season totals for second basemen with 36 doubles.	29
9	https://arizona.sbnation.com/arizona-diamondbacks/2011/2/15/1995196/diamondbacks-sign-kelly-johnson-to-one-year-deal-avoid-arbitration	Over parts of 5 seasons with the Braves and D-backs, Johnson has batted .269 (605-for-2,246) with 363 runs scored, 133 doubles, 27 triples, 71 home runs and 277 RBI in 644 career games. His .810 OPS ranks fourth among NL second basemen from 2007-10.	30
11	https://balsamtherapy.com/category/autism/	Autism, or autism spectrum disorder (ASD), describes a host of conditions that are generally characterized by challenges with speech and nonverbal communication, social skills, and repetitive behaviors. According to the CDC, autism affects roughly 1 in 44 children in the United States today. And it…	31
14	https://bonjourlafrance.com/travel/category/trains/france/provence-alpes-cote-dazur/puget-ville/	The train station Puget-Ville is a French railway station on the line: Marseille-Saint-Charles Vintimille (border), located in the town of Puget-Ville, in the department: Var in the region: Provence-Alpes-Côte d’Azur. Its latitude and longitude geographic coordinates are 43° 16′ 59″ North, 6° 08′ 18″ East with an altitude of 168 m. It is on the train line Marseille-Saint-Charles Vintimille (border) with 2 tracks and 2 platforms. Read more...	32
16	https://catholicdos.org/events/eucharistic-miracles-of-the-world	On May 6th, 7th, 8th and 9th Our Lady of the Holy Rosary Parish will be hosting the Eucharistic Miracles of the World.	33
16	https://catholicdos.org/events/eucharistic-miracles-of-the-world	Experience 126 Church approved Eucharistic Miracles described on 140 panels of the Vatican International Exhibition of the Eucharistic Miracles of the World.	34
16	https://catholicdos.org/events/eucharistic-miracles-of-the-world	In the entire history of the Catholic Church there have been numerous Eucharistic Miracles approved by the Catholic Church as worthy of belief. The Eucharistic Miracles Exhibit is composed of an extensive assortment of photographs and historical descriptions of miracles, healings, and visions. The public will be invited to view the panels on the following dates and times:	35
16	https://catholicdos.org/events/eucharistic-miracles-of-the-world	There is no cost to come and view the display. Do not miss this opportunity to grow closer to the Eucharist by viewing this incredible display.	36
16	https://catholicdos.org/events/eucharistic-miracles-of-the-world	We will have video for people to watch about Carlo Actuis the teenager from Italy who put together this amazing display.	37
16	https://catholicdos.org/events/eucharistic-miracles-of-the-world	Born May 3, 1991, Carlo Acutis was an Italian Roman Catholic teenager known for his cheerful demeanor and computer science skills. Carlo also had a deep devotion to the Eucharist, which he put into action by documenting Eucharistic miracles from around the world and cataloging them.	38
16	https://catholicdos.org/events/eucharistic-miracles-of-the-world	When he contracted leukemia, Carlo offered his suffering up for the pope and the Church. He died in 2006 at the age of 15.	39
16	https://catholicdos.org/events/eucharistic-miracles-of-the-world	On Oct. 10, 2020, Carlo Acutis was beatified at a special Mass in the city of Assisi, putting the late teenager just one step away from sainthood.	40
17	https://chemonics.com/person/stephen-j-nikrant/	Senior Vice President, Global Supply Chain at Leviton Manufacturing Company | Board Member Stephen J. Nikrant	41
17	https://chemonics.com/person/stephen-j-nikrant/	Steve Nikrant is an experienced supply chain and operations executive with a proven track record of driving change and delivering results. Steve is currently Senior Vice President, Global Supply Chain at Leviton Manufacturing Company in Melville, New York. Steve joined Leviton in 2011 as Vice President, Supply Chain, responsible for global sourcing, inventory management, logistics, distribution, customer service, packaging design, and e-commerce. Prior to Leviton, Steve worked at Eaton Corporation as Vice President, Supply Chain at the Hydraulics Business Group in Eden Prairie, MN. He also spent more than half his career at the General Electric Company. Throughout his career, he has held multiple supply chain leadership and operating roles including serving as director of commodity management, multi-site plant manager, and an ex-patriot assignment in Shanghai, China leading the GE Lighting finished product global sourcing operation. He has a B.S.B.A. with a concentration in procurement materials and operations management from Bowling Green State University and an MBA from Baldwin Wallace College. He previously participated on the supply chain advisory council at Bowling Green State University. He is currently on the school of management advisory council at the University of Iowa, School of Management.	42
18	https://comics.inkr.com/title/951-don-t-mess-with-missy/chapter/93532-chapter-83	"Lin Su's second-place finish in the first round of the competition is a total disaster, and the coach is all, ""Gee, that's not good enough. Lin Su is the only one who gets a perfect 10 out of 10, and he's the one who's going to be the new star of the show. The coach tells the students that the next round of competition will be a grouping session, where they're going to rank their teammates in order of how good they are at their chosen task. Lin su is the first one to be selected, and his coach tells him that if he doesn't make it out of the group, he'll be his biggest threat. He tells the group that if they don't select him, he might as well be their biggest threat, because if he misses him out, then he might become his biggest rival. Lin SU says that he'd rather lose to the coach than to the other students, and that he won't let the gossip about him and Zihan get in the way of his success in the competition. He also says that the more he gets to know Zihan, the less he understands him. He's so jealous that he wants to marry Zihan right away."	43
19	https://dailyencouragement.libsyn.com/website/his-name-is-jesus-philippians-29-11	"""For this reason also, God highly exalted Him, and bestowed on Him the name which is above every name, so that at the name of Jesus every knee will bow, of those who are in heaven and on earth and under the earth, and that every tongue will confess that Jesus Christ is Lord, to the glory of God the Father"" (Philippians 2:9-11)."	44
21	https://discipleshistory.org/history/people/b	The daughter of a Methodist minister, Clara Celestia Hale Babcock was ordained in 1888. The first woman ordained in the Christian Churches, she held pastorates in four churches, conducted numerous evangelistic meetings and personally baptized at least 1,500 people.	45
21	https://discipleshistory.org/history/people/b	In her obituary in the Christian-Evangelist, it was remembered that “her converts and acquaintances esteemed her highly for her strong intellect, clear presentation of the scriptures and effective appeal on behalf of Christ.”	46
21	https://discipleshistory.org/history/people/b	Lisa Barnett is an Assistant Professor of American Religious History at Phillips Theological Seminary (Tulsa, OK), arriving in the fall of 2018. Lisa earned her PhD in U.S. History at TCU in May of 2017. She earned a Master of Theology in American religious history from Brite Divinity School (Fort Worth) in 2012 and a Master of Divinity degree from Brite in 2008. She is also an ordained minister with the Christian Church (Disciples of Christ).	47
21	https://discipleshistory.org/history/people/b	The son of Robert and Kay, David Bell is the Minister for Indigenous Justice at the Center for Indigenous Ministries (DOC) and Yakama Christian Mission. In this role, David has helped guide the Christian Church (Disciples of Christ) to recognize its settler-colonist roots, repudiate the Doctrine of Discovery, become more honest with its racist origins, and engage in action-based Indigenous justice.	48
21	https://discipleshistory.org/history/people/b	Sarah Lue Bostick was among the first African American women ordained to the Christian ministry in the late 19th century. She labored as a field worker for the Christian Woman’s Board of Missions and the National Christian Missionary Society among African American congregations in Arkansas, Missouri, Tennessee, Kansas, Texas, and Oklahoma. She carried on her successful work for over 40 years, until her retirement in 1938.	49
21	https://discipleshistory.org/history/people/b	Raymond Brown held a variety of positions at the general church level including serving as the first Vice Moderator of the Christian Church. During his four year presidency at National Christian Missionary Convention he became instrumental in merging the predominantly African American organization with the General Convention.	50
21	https://discipleshistory.org/history/people/b	Reflections on Education in and beyond the Church through an Anti-Racist Lens: Toward an Epistemology of Inclusion and Reconciliation	51
22	https://doublesidedsign.com/en/vintage_original_veedol_flying_a_motor_oil_double_sided_metal_flange_sign.php	"Vintage Original Veedol Flying A Motor Oil Double Sided Metal Flange Sign. This item is in the category ""Collectibles\Advertising\Gas & Oil\Merchandise & Memorabilia\Signs"". The seller is ""acekingoff"" and is located in this country: US. This item can be shipped to United States, Canada, United Kingdom, Denmark, Romania, Slovakia, Bulgaria, Czech Republic, Finland, Hungary, Latvia, Lithuania, Malta, Estonia, Australia, Greece, Portugal, Cyprus, Slovenia, Japan, China, Sweden, South Korea, Indonesia, Taiwan, South Africa, Belgium, France, Hong Kong, Ireland, Netherlands, Poland, Spain, Italy, Germany, Austria, Bahamas, Israel, Mexico, New Zealand, Singapore, Switzerland, Norway, Saudi Arabia, United Arab Emirates, Qatar, Kuwait, Bahrain, Republic of Croatia, Malaysia, Chile, Colombia, Costa Rica, Panama, Trinidad and Tobago, Guatemala, Honduras, Jamaica, Barbados, Bangladesh, Bermuda, Brunei Darussalam, Bolivia, Egypt, French Guiana, Guernsey, Gibraltar, Guadeloupe, Iceland, Jersey, Jordan, Cambodia, Cayman Islands, Liechtenstein, Sri Lanka, Luxembourg, Monaco, Macau, Martinique, Maldives, Nicaragua, Oman, Pakistan, Paraguay, Reunion."	52
23	https://epublications.marquette.edu/lnq/vol39/iss1/9/	Norman St. John-Stevas has been a member of Parliament since 1964. He was educated at Radcliffe College. Cambridge, Oxford and Yale Universities. He is the author of a number of books. Among them are: Life, Death and the Law: Obscenity and the Law; The Right to Life; The Agonizing Choice. Mr. St. John-Stevas is a widely traveled lecturer both here and in Europe. He led the unsuccessful fight against liberalizing England's abortion law.	53
23	https://epublications.marquette.edu/lnq/vol39/iss1/9/	From his viewpoint as a Member of Parliament, Mr. St. John-Stevas analyzes the effects of England's abortion law and draws on his experience to offer suggestions for those involved in the right to life campaign ill the United States.	54
23	https://epublications.marquette.edu/lnq/vol39/iss1/9/	"St. John-Stevas, Norman (1972) ""The Tragic Results of Abortion in England,"" The Linacre Quarterly: Vol. 39: No. 1, Article 9."	55
24	https://expert-tutor.net/on-one-day-the-ten-most-popular-youtube-videos-showed-a-shortest-running-time-of-42-seconds-and-a-longest-time-of-9-minutes-and-15-seconds-the-average-length-mean-was-reported-at-4-minutes-and-20/	On one day, the ten most popular YouTube videos showed a shortest running time of 42 seconds and a longest time of 9 minutes and 15 seconds. The average length (mean) was reported at 4 minutes and 20	56
24	https://expert-tutor.net/on-one-day-the-ten-most-popular-youtube-videos-showed-a-shortest-running-time-of-42-seconds-and-a-longest-time-of-9-minutes-and-15-seconds-the-average-length-mean-was-reported-at-4-minutes-and-20/	On one day, the ten most popular YouTube videos showed a shortest running time of 42 seconds and a longest time of 9 minutes and 15 seconds. The average length (mean) was reported at 4 minutes and 20 seconds. The median running time was a little less than the mean running time. What is the combined running time of all 10 videos?	57
24	https://expert-tutor.net/on-one-day-the-ten-most-popular-youtube-videos-showed-a-shortest-running-time-of-42-seconds-and-a-longest-time-of-9-minutes-and-15-seconds-the-average-length-mean-was-reported-at-4-minutes-and-20/	https://expert-tutor.net/wp-content/uploads/2020/04/logo-300x60.png 0 0 Paul https://expert-tutor.net/wp-content/uploads/2020/04/logo-300x60.png Paul2023-02-12 13:08:132023-02-12 13:08:13On one day, the ten most popular YouTube videos showed a shortest running time of 42 seconds and a longest time of 9 minutes and 15 seconds. The average length (mean) was reported at 4 minutes and 20	58
24	https://expert-tutor.net/on-one-day-the-ten-most-popular-youtube-videos-showed-a-shortest-running-time-of-42-seconds-and-a-longest-time-of-9-minutes-and-15-seconds-the-average-length-mean-was-reported-at-4-minutes-and-20/	null and alternative hypotheses Good afternoon, I need help with multimedia project for my civil war history...	59
25	https://fhe.colleton.k12.sc.us/cms/One.aspx?portalId=21784023&pageId=44918922	Forest Hills Elementary School » News » NEWS STORIES FROM 2021 - 2022 » Join us for Open House at FHE :-)	60
29	https://heritage.canadiana.ca/view/oocihm.lac_mikan_100167	In the 16th century and early 17th century, the King of France left the administration of the colony of New France to trading companies or those interested in colonization (for instance, the Company of a Hundred Associates). In 1663, King Louis XIV took a role in the development and administration of the colony. Depending on the model of the French provinces, a governor and intendant was appointed as representatives of the King over the colonial territory, and they reported their activities to the King and to the Secretary of State of the Navy. The Department of the Navy retained the responsibility for the administration of the colonies until the late 19th century. After 1710, a Colonial Office was created within the department to support, more specifically, the colonial policy of France. The King of France and the Minister of the Navy would play a very active role in all decisions made about New France and this would affect its destiny.	61
29	https://heritage.canadiana.ca/view/oocihm.lac_mikan_100167	This collection contains correspondence, memoranda and other documents relating to the religious affairs of the colonies. This includes the letters of the Abbe de L'Isle-Dieu, 1773-1776. It also consists largely of documents relating to the properties of religious communities and letters patent for their establishment. There is also documentation on the priests, parishes, missions, tithes and the Church in Louisiana.	62
32	https://journalweek.com/2023/02/01/	According to etymologists and biology experts, dragonflies began to fly around marshes, ponds, lakes, rivers, and other bodies of water more than 350 million years ago. Dragonflies are classified as prehistoric insects and they belong to the family of Odonata. They are closely related to their cousins, the damselflies. According to experts, dragonflies come in […]	63
35	https://legis.la.gov/Legis/Law.aspx?d=78426	A.(1) It shall be unlawful for any person intentionally to obstruct any fireman while in the performance of his official duties. Obstructing a fireman is hereby defined as intentionally hindering, delaying, hampering, interfering with, or impeding the progress of any regularly employed member of a fire department of any municipality, parish, or fire protection district of the state of Louisiana, or any volunteer fireman of the state of Louisiana while in the performance of his official duties; or cursing, reviling, or using any opprobrious language directed at any such fireman while in the performance of his official duties.	64
35	https://legis.la.gov/Legis/Law.aspx?d=78426	"(2) For the purposes of this Section, ""fireman"" shall include all persons defined as ""emergency medical services personnel"" by R.S. 40:1075.3, all persons defined as ""emergency medical services personnel"" by R.S. 40:1131, and any firefighter regularly employed by a fire department of any municipality, parish, or fire protection district of the state of Louisiana, or any volunteer fireman of the state of Louisiana."	65
35	https://legis.la.gov/Legis/Law.aspx?d=78426	(1) If the act constituting the offense is equivalent to manslaughter or attempted murder as those crimes are defined in the Louisiana Criminal Code, he shall be imprisoned at hard labor for not less than ten nor more than thirty-five years.	66
35	https://legis.la.gov/Legis/Law.aspx?d=78426	(2) If the act constituting the offense is equivalent to aggravated battery as that crime is defined in the Louisiana Criminal Code, he shall be imprisoned with or without hard labor for not less than five years nor more than twenty years.	67
35	https://legis.la.gov/Legis/Law.aspx?d=78426	(3) If the act constituting the offense is equivalent to simple battery, aggravated assault, or false imprisonment, as those crimes are defined in the Louisiana Criminal Code, he shall be fined not less than one thousand dollars nor more than five thousand dollars or imprisoned for not less than two years nor more than ten years, or both.	68
35	https://legis.la.gov/Legis/Law.aspx?d=78426	(4) If the act constituting the offense is equivalent to simple assault as that crime is defined in the Louisiana Criminal Code, he shall be fined not less than one thousand dollars nor more than five thousand dollars or imprisoned for not less than one year nor more than five years, or both.	69
35	https://legis.la.gov/Legis/Law.aspx?d=78426	(5) In all other cases, he shall be fined not less than five hundred dollars nor more than one thousand dollars or imprisoned for not less than six months nor more than five years, or both.	70
35	https://legis.la.gov/Legis/Law.aspx?d=78426	C. Whoever attempts to commit the crime of obstructing a fireman shall be fined not less than two-thirds of the minimum fine nor more than two-thirds of the maximum fine provided in Subsection B of this Section or imprisoned for not less than two-thirds of the minimum term nor more than two-thirds of the maximum term as provided in Subsection B of this Section, or both. For the purposes of this Subsection, an attempt shall be defined as provided in R.S. 14:27.	71
35	https://legis.la.gov/Legis/Law.aspx?d=78426	D. The penalties provided in this section for the crime of obstructing a fireman shall be in addition to any other penalties provided by existing law.	72
36	https://lycomingfair.net/history-of-the-fair/	One of the major events in Lycoming County each year is the annual Lycoming County Fair, held in mid-July. The fairgrounds is located in the borough of Hughesville in the southeastern part of the county. The fair traces it’s history from 1870 and in 2021 will celebrate its 150th anniversary.	73
36	https://lycomingfair.net/history-of-the-fair/	The organization actually had its origin in 1868, three years after the end of the Civil War. Ten local persons met and organized the Muncy Valley Farmer’s Club for the purpose of discussing agricultural topics. Dr. George Hill was chosen to be president. Two years later in 1870, the club decided to hold its first exhibition in which area people could exhibit their livestock, grains, fruits, vegetables, canned goods and handicrafts. Early maps indicate the first exhibition was held on grounds of the Hughesville Trotting Park located at the southern end of the borough. It was a successful event.	74
36	https://lycomingfair.net/history-of-the-fair/	In 1873 a small newspaper became a feature of the annual exhibition. Named the “Canusarago Daily Herald,” it was printed the six days of the exhibition, Monday through Saturday and featured events, programs, activities, premium winners and other interesting happenings of the exhibition, as well as news of the nearby area. “The Herald” was the first newspaper to be printed in Hughesville and a subscription for the six issues cost $25.00.	75
36	https://lycomingfair.net/history-of-the-fair/	The Muncy Valley Farmers’ Club continued to grow in its membership and its annual exhibition continued to grow and be successful. With a membership of nearly 200 by 1875, a charter of incorporation was drawn up. Dues were set at $.50 per year.	76
36	https://lycomingfair.net/history-of-the-fair/	Despite the continued growth and success of the agricultural exhibition in Hughesville, stiff competition for hosting a county was developing in Williamsport. By the late 1800’s fairs had been held in two locations in Williamsport; one in the Vallamont section and the other in Memorial Park near the site of Bowman Field Baseball Stadium. Both fairs enjoyed success for a few years. Interest and support for the fair in Hughesville prevailed and eventually Hughesville was chosen to be the permanent site for the Lycoming County Fair, sometime in the early 1900’s.	77
36	https://lycomingfair.net/history-of-the-fair/	An interesting note is apparently the association did not own the land on which the annual exhibition was held. The first indication of the actual purchase of land, the result of extensive research by a local lawyer, was in 1915. Court records show that by 1930, some 50 acres of land had been deeded to the Lycoming County Fair Association.	78
36	https://lycomingfair.net/history-of-the-fair/	The 1920’s brought continued growth for the fair with dramatic increases in attendance. This was due in part to the economic “good times” of the “roaring twenties.” The popularity of the automobile and the paving of highways encouraged people to travel and enjoy their leisure time. Another factor that promoted attendance was the Williamsport and North Branch Railroad. Headquartered in Hughesville, the railroad ran special “fair excursions” for the benefit of fairgoers.	79
36	https://lycomingfair.net/history-of-the-fair/	The 1920’s saw the beginning of a special feature that was to be a regular part of the fair through the 20’s, 30’s and the 40’s. Following World War II, automobile racing on the 1/2 mile dirt track drew large crowds. Known as “big cars.” At that time, the races were sanctioned by the AAA. During these years many of the biggest names in American Auto Racing appeared at Hughesville. The field often included Indianapolis 500 veterans. Among the biggest were Ted Horn, Tommy Hinnershitz, Jimmy Bryan, Johnny Parsons, Le Wallard, and Joie Chitwood.	80
36	https://lycomingfair.net/history-of-the-fair/	Another special edition to the fairgrounds during this time period was an airplane landing field. Construction of hangers and a 1700 ft. runway was completed. The official opening and dedication took place on September 3 – 5, 1930. The Hughesville Airport was considered an important refueling stop on a direct route between New York City and Cleveland, Ohio. In 1934, state and federal monies made improvements to the facility. The US Postal Service declared a special “air mail day” on May 19, 1938 to honor the Hughesville Fairgrounds Airport. On May 14, 1929, Amelia Earhart of Trans Atlanic Flight Fame, made an emergency landing in her plane at the landing field on the Hughesville Fairgrounds. Earhart had intentions of landing at Bellefonte for refueling but lost her way. She noticed then landing field in the middle of the fairgrounds and took advantage of it.	81
36	https://lycomingfair.net/history-of-the-fair/	The Lycoming County Fair was curtailed starting in 1942 due to restrictions and demands of World War II.	82
36	https://lycomingfair.net/history-of-the-fair/	Tragedy struck the fairgrounds during the early morning hours of September 4, 1944. During a severe thunderstorm a large exhibition building was hit by lighting. Within minutes the wooden structure was destroyed.	83
