json_line_no	url	text	line_id
77	https://www.physics.sjtu.edu.cn/fandy	"""八五""期间,他又倡议实施更大规模的""神光Ⅱ号""计划,被列为重大项目,并任项目负责人之一,兼总工程师。完成论证和技术方案设计后,该计划现已建成并达到原定目标。""九五""期间,他又投身于""神光Ⅲ""装置的研制工作。这一跨世纪的巨型激光工程,被列为国家重大项目。范滇元任总体技术专家组组长,兼项目总工程师。现已完成其原型方案设计,并开始动工建造。"	11
77	https://www.physics.sjtu.edu.cn/fandy	"发表论文近200篇,多次在重要国际会议报告我国高功率激光领域的研究成果。培养和协助培养研究生近30名。先后获得国家科技进步一等奖、陈嘉庚奖、中科院科技进步特等奖等。还被评为国家有突出贡献中青年专家、全国""863""计划先进工作者、全国优秀科技工作者等。1995年当选为中国工程院院士,激光技术与工程专家 1939年出生,江苏省常熟县人。1962年毕业于北京大学,1966年中国科学院上海光机所研究生毕业。中国科学院上海光机所研究员,实验室副主任。从事大型激光装置的研究和运行20多年,先后参加研制1010瓦、1011瓦和1012瓦高功率钕玻璃激光系统。其中最大的""激光12号实验装置"",获 1990年国家科技进步奖一等奖。作为主持此项工程的总体技术组常务成员,激光系统负责人,总调试现场指挥和装置运行负责人,成功地解决了一系列工程性和实用性问题。装置运行8年,产生了一批国际先进水平的应用成果。""八五""期间,主持更大规模的""神光Ⅱ号""计划,任项目负责人之一兼总工程师。"	12
79	http://dev.hrichina.org.660elmp01.blackmesh.com/chs/gong-min-yan-chang/guo-fei-xiong-zhi-li-ke-qiang-zong-li-zhao-ke-zhi-bu-chang-de-jin-ji-gong-kai-xin	1月10日,中国维权人士郭飞雄因其居于美国的妻子张青罹患癌症,发表致国务院总理李克强和公安部部长赵克志的公开信,呼吁两位公仆责令广州当局尽快返还其出国护照,允许其出国照顾妻子。据公开信,张青居住在马里兰州,1月9日刚刚做完结肠癌伴肝转移开腹切除大手术。	13
79	http://dev.hrichina.org.660elmp01.blackmesh.com/chs/gong-min-yan-chang/guo-fei-xiong-zhi-li-ke-qiang-zong-li-zhao-ke-zhi-bu-chang-de-jin-ji-gong-kai-xin	"郭飞雄因参加维权活动两次被判刑入狱,共计11年:第一次被以""非法经营""罪判刑5年,于2011年9月12日出狱;第二次被以""聚众扰乱公共场所秩序""和""寻衅滋事""两项罪名判处6年徒刑,于2019年8月7日出狱。其家人受到牵连,孩子不得上学读书。他的妻子带着儿女于2009年4月辗转抵达美国。过去10多年,郭飞雄的护照一直被广州市公安局扣押。郭飞雄在信中呼吁""二位公仆以及中国政府所有有良心者,能够在新的一年对中国的人权事业做出更加有力的程序推动,令所有公民的出国旅行自由以及其他基本自由权利都能得到有效的保障。"""	14
96	http://www.cialisytigjtuj.com/shownews?id=699	日前,澳门银银河官方网8228在京召开了2020年党建暨反腐倡廉工作会议。会议全面贯彻习近平新时代中国特色社会主义思想,党的十九大和十九届二中、三中、四中全会精神,深入学习习近平总书记重要讲话精神。党委书记陈增福出席会议并发表重要讲话,纪委书记王志学作党风廉政建设工作报告。执行董事、总经理童来苟及其他领导班子成员出席会议。会议采用视频会议形式,严密做好防控措施,公司在京各党总支、党支部书记,部门负责人,项目部负责人在总部参加会议,国内外党总支、党支部,项目部,分(子)公司通过视频参会。	15
97	http://fdren.com/news_view.asp?id=42	"――区位优势。福鼎南距省会福州230公里,北邻浙江温州84公里,东至台湾基隆142海里,104国道、高速公路同三线和温福铁路纵贯全境,水陆交通便捷,""南联北接""的时空距离短。同时,福鼎是闽浙两省海陆相连的唯一县级市,历史上同浙南有着密切的经济社会文化往来,边界贸易基础好、发展快、规模大,是我省重要的省际边贸改革试点县(市),2004年边界贸易额50.7亿元,增长10.7%。"	16
97	http://fdren.com/news_view.asp?id=42	"――文化底蕴深厚。福鼎是闽越和瓯越文化的发源地之一,中原文化的传入也比较早,自秦汉以来,就是闽浙之间的重要城镇。深厚的道教、佛教、儒教文化,独具民族特色的畲族文化、独具地方特色的饮食文化与闽东老区的革命精神共同构筑现代福鼎多元的文化体系,1997年和2000年连续两届荣获全国""双拥模范城""称号。"	17
109	https://magiclen.org/tag/node-js/	我們常用的Node.js版本可分為三種,一種是當前正在積極開發的版本(Current),一種是最新的LTS版本(Active LTS),還有一種是上一代依然在維護中的LTS版本(Maintenance LTS)。若想在Linux作業系統上安裝Node.js,要怎麼樣才能夠安裝最新或是指定版本的Node.js呢?	18
109	https://magiclen.org/tag/node-js/	JavaScript的Number採用64位元的IEEE 754標準來表示整數和浮點數數值,其中整數的安全範圍在-2^53 - 1到2^53 - 1之間。換句話說,Node.js既不能直接使用到32位元的整數,同時也無法使用64位元的整數。因此,如果要拿Node.js來做一些稍微複雜的計算,就需要撰寫額外的程式來處理資料型態的部份,進而影響到執行效能。	19
118	https://www.webull.com/news/51170479	智通财经APP讯,华信新材(300717.SZ)发布公告,公司2021年年度权益分派方案为:以公司现有总股本为基数,向全体股东每10股派0.5元人民币现金(含税),本次权益分派股权登记日为:2022年6月17日,除权除息日为:2022年6月20日。	20
126	https://www.kongfuzi.com.cn/shirenzuozhe/62465.html	"东汉末年,面对天下大乱,以汉献帝刘协名义征讨四方,对内消灭二袁、吕布、刘表、马超、韩遂等割据势力,对外降服南匈奴、乌桓、鲜卑等,统一中国北方地区,扩大屯田、兴修水利、奖励农桑、重视手工业、安置流民、实行""租调制"",促进中原地区经济生产和社会稳定。建安十八年(213年),获封魏公,建立魏国,定都邺城。建安二十一年(216年),册封魏王,权位在诸王之上。"	21
126	https://www.kongfuzi.com.cn/shirenzuozhe/62465.html	"建安二十五年(220年3月15日),去世,谥号为武,安葬于高陵。其子曹丕称帝,追封皇帝,谥号为武,庙号太祖。曹操喜欢用诗歌、散文抒发政治抱负,反映民生疾苦,是东汉文学的代表人物,被鲁迅称赞""改造文章的祖师""。擅长书法,被唐朝张怀瓘《书断》评为""妙品""。"	22
126	https://www.kongfuzi.com.cn/shirenzuozhe/62465.html	"初平四年(193年)秋天,曹操的父亲曹嵩来曹操处路上,被陶谦派兵杀害 [22-23] ,曹操遂进兵徐州(治郯,今山东省郯城县),向东南扩展势力。陶谦退守郯县。不久曹操军粮将尽,撤围回军。次年夏,曹操再征徐州,略地至东海。曹操征徐州期间,所过大肆杀戮,一路上""鸡犬亦尽,墟邑无复行人""。东郡守备陈宫对曹操不满,于是与陈留太守张邈、张邈之弟张超、从事中郎许汜及王楷等同谋叛乱,迎吕布为兖州牧。吕布为当时名将,先为董卓部将,后与王允定计诛杀董卓。"	23
187	http://cpc.people.com.cn/n1/2022/0410/c443712-32395377.html	在中国共产党历史展览馆,陈列着一柄小木槌,通体红褐色,长32.2厘米,宽10.5厘米,厚6.3厘米。在党的百年奋斗历程中,它或许并不引人注目,但却见证和亲历了我国对外开放具有里程碑意义的一件大事――加入世界贸易组织。	24
187	http://cpc.people.com.cn/n1/2022/0410/c443712-32395377.html	"世界贸易组织,简称世贸组织(WTO),是当代最重要的国际经济组织之一,被称为""经济联合国"",总部位于瑞士日内瓦。该组织的前身是1947年10月签订的关税和贸易总协定(GATT)。中国是关税和贸易总协定23个创始缔约国之一。新中国成立后,台湾当局于1950年非法""退出""关税和贸易总协定,又于1965年申请成为关税和贸易总协定观察员。随着我国国际地位不断提高,1971年10月25日,第二十六届联合国大会通过第2758号决议,决定恢复中华人民共和国在联合国的一切权利,""承认她的政府的代表为中国在联合国组织的唯一合法代表并立即把蒋介石的代表从它在联合国组织及其所属一切机构中所非法占据的席位上驱逐出去""。关税和贸易总协定在政治问题上遵循联合国的决定,因此,台湾当局的观察员地位被终止,大陆也逐步恢复与关税和贸易总协定的联系。"	25
187	http://cpc.people.com.cn/n1/2022/0410/c443712-32395377.html	"党的十一届三中全会后,随着国内改革的推进,实行对外开放作为重大战略被确立为一项基本国策。邓小平指出,""我们实行开放政策……要根据新的情况来确定新的政策""""要善于学习,大量取得国际上的帮助""。他还强调,关起门来搞建设是不能成功的,中国的发展离不开世界。上世纪80年代,我国通过列席会议、成为观察员、开展非正式磋商等形式加深和转变对关税和贸易总协定性质的了解。"	26
187	http://cpc.people.com.cn/n1/2022/0410/c443712-32395377.html	"随着经济全球化进程的加快,为适应改革开放和现代化建设的需要,中国政府于1986年7月作出申请恢复我国关贸总协定缔约国地位的决定,成立专门机构统筹""复关""工作。1987年3月,关税和贸易总协定中国工作组成立。随后,各成员方启动对我国的咨询和审议。"	27
187	http://cpc.people.com.cn/n1/2022/0410/c443712-32395377.html	"对于一个在市场经济基础上建立起来的国际多边组织来说,搞""市场经济""是执行其规则和协议的重要前提。因此,""复关""首先要完成对我国贸易体制的审议,即我国的经贸体制是否适应关税和贸易总协定。事实上,从新中国成立建立的""有计划的经济建设""到改革开放初期提出的""有计划的商品经济"",虽然我国的经济体制改革在朝着市场化方向发展,但在理论和实践上一直回避""市场经济""。这也让谈判一度陷入僵局,进展不大,直到1992年春,邓小平在南方谈话中首次提出,在社会主义条件下也可以搞市场经济:""计划经济不等于社会主义,资本主义也有计划;市场经济不等于资本主义,社会主义也有市场。计划和市场都是经济手段。""在姓""资""还是姓""社""的问题上,""判断的标准,应该主要看是否有利于发展社会主义社会的生产力,是否有利于增强社会主义国家的综合国力,是否有利于提高人民的生活水平""。这一重要论述不仅回答了长期束缚人们思想的许多重大认识问题,也使得""复关""谈判取得巨大突破。特别是党的十四大""确定我国经济体制改革的目标是建立社会主义市场经济体制"",大大推动了我国""复关""谈判进程。"	28
187	http://cpc.people.com.cn/n1/2022/0410/c443712-32395377.html	"1992年10月,关税和贸易总协定中国工作组第十一次会议在日内瓦召开,正式结束对我国对外贸易体制的审议,继而转入市场准入的实质性谈判阶段。1994年4月,关税和贸易总协定第八轮全球多边谈判达成建立更具全球性的世界贸易组织的协议。1995年,世界贸易组织成立,一年后正式取代关税和贸易总协定。我国""复关""谈判也随之转为""入世""谈判。"	29
187	http://cpc.people.com.cn/n1/2022/0410/c443712-32395377.html	"当时,关税和贸易总协定与世贸组织共有130多个成员,其中,有37个成员提出与我国进行双边市场准入谈判,主要涉及降低关税、取消进口限制、开放服务贸易等内容。谈判过程中,我们的主要对手是美国,不仅因为它是世界上最大的发达国家,在世贸组织中占主导地位,而且美国还能够支配其他西方国家在很多问题上的立场和它保持相同或相似,在他们同我们谈加入世贸组织的问题时,从来不是就经济谈经济,而是始终与政治问题挂钩。因此,中美双边谈判成为我国""复关""""入世""最艰难的博弈,这期间可谓跌宕起伏、山重水复。针对美国对我国采取""既接触又遏制""的两手策略,我们也坚持以两手对两手,以斗争促合作。1993年11月,江泽民在同美国总统克林顿会晤时,阐明中国处理""复关""问题的三项原则:第一,关贸总协定是一个国际性组织,如果没有中国这个最大的发展中国家参加是不完整的。第二,中国要参加,毫无疑问是作为发展中国家参加。第三,中国加入这个组织,其权利和义务一定要平衡。我国政府在谈判过程中始终坚持这些指导原则。针对美国等西方国家在谈判中提出的高要价,从政治上、战略上考虑,党中央又相继提出了""态度积极、方法灵活、善于磋商、不可天真""和""态度积极、坚持原则、我们不急、水到渠成""等工作方针。"	30
187	http://cpc.people.com.cn/n1/2022/0410/c443712-32395377.html	经过反复较量和艰苦谈判,1999年11月15日,中美双方签署《中美关于中国加入世界贸易组织的双边协议》,清除了我国加入世贸组织的最大障碍,有力推动了我国与其他国家的双边谈判。2000年5月,我国与欧盟达成双边协议。2001年9月,我国与墨西哥结束双边谈判,至此,我国完成了与世贸组织成员的双边市场准入谈判。不久,世贸组织中国工作组第十八次会议通过中国加入世贸组织的多边文件,提交部长级会议审议和批准,为中国加入世贸组织铺平了道路。2001年11月10日,在卡塔尔多哈举行的世贸组织第四届部长级会议上,一槌定音,通过中国加入世贸组织的决定,同年12月11日,中国正式成为世贸组织第143名成员。	31
187	http://cpc.people.com.cn/n1/2022/0410/c443712-32395377.html	加入世贸组织以来,中国不断扩大开放,激活了中国发展的澎湃春潮,也激活了世界经济的一池春水。2001年至2020年,中国经济总量快速攀升,从11.1万亿元增至101.6万亿元,占世界比重从4%增至17.4%。中国连续多年对世界经济增长贡献率超过30%,成为世界经济的主要稳定器和动力源,为促进世界经济贸易发展、增加全球民众福祉作出了重大贡献。	32
187	http://cpc.people.com.cn/n1/2022/0410/c443712-32395377.html	新时代的中国正在加快形成以国内大循环为主体、国内国际双循环相互促进的新发展格局,建设更高水平开放型经济新体制。面向未来,我国将坚定不移奉行互利共赢的开放战略,始终支持多边主义、践行多边主义,以开放、合作、共赢精神同世界各国共谋发展,携手创造人类更加美好的明天。(中国共产党历史展览馆 供稿)	33
192	https://hr.bjx.com.cn/companys/58326.html	"经营范围:电站,输变电设备,机电设备,单机,配件,基建,技改成套项目,工程承包及配套材料,输配电技术咨询,服务,电力工程施工总承包,自营和代理经核准的公司进出口商品目录内商品的进出口业务(国家限定公司经营或禁止进出口的商品及技术除外)、经营进料加工和""三来一补""业务、经营对销贸易和转口贸易,机电设备安装工程专业承包三级。承包与其实力、规模、业绩相适应的国外工程项目。对外派遣实施上述境外工程所需的劳务人员;送变电工程专业承包三级。新能源科技领域内的技术开发、技术转让、技术咨询、技术服务。【依法须经批准的项目,经相关部门批准后方可开展经营活动】"	34
229	http://www.fignutmum.com/wangzhanjianshe/117258.html	"扁鹊 生卒年不详,约生于春秋晚期或战国早期,一说为齐国勃海郡人(今河北任丘);又说为齐国卢邑人(今山东长清)。扁鹊是中国历史上第一位有确切记载的名医,被认为是中医学的鼻祖。扁鹊最大的贡献是创造了望、闻、问、切的诊断方法,还广泛地应用砭刺、针灸、按摩、汤液、热敷等多种方法治疗疾病,奠定了中医临床诊断和治疗方法的基础。巜史记?扁鹊仓公列传》记载:""扁鹊名闻天下。过邯郸,闻贵妇人,即为带下医;过洛阳,闻周人爱老人,即为耳目痹医;来入咸阳,闻秦人爱小儿,即为小儿医,随俗为变。""扁鹊遍游各地行医,擅长各科。但是到秦国后,秦太医令李醯因为自己的医术不如扁鹊,而将扁鹊刺杀。扁鹊著有巜内经》和《外经》,都已失佚。"	35
229	http://www.fignutmum.com/wangzhanjianshe/117258.html	"张仲景(约公元150~219年),名机,东汉南阳(今河南省南阳)人,著名医学家,史称""医圣""。东汉末年,军阀混战,瘟疫流行,张仲景家族200多人因伤寒病死了100多人。张仲景难过之余,立志""勤求古训,博采众方"",为民众治病。他在前人的医书《素问》、《九卷》、《八十一难》、《阴阳大论》、《胎胪药录》的基础上,结合自己的医疗经验,写成了《伤寒杂病论》(伤寒指的是急性传染病,杂病指的是外科、妇科等方面的病)。全书除病理论证外,系统的分析了伤寒的原困、症状和处理方法,奠定了理、法、方、药的理论基础。书中还精选了300多种方剂,为中医方剂学提供了发展的依据,后世很多药方都是从它发展变化而来的。这部书还传到了日本、朝鲜、越南、朝鲜等国。经后人整理校勘,巜份寒杂病论》被编为《伤寒论》和巜金匮要略》。张仲景创造的六经分证、中医诊断病情的八纲(阳阳、表里、虚实、寒热)和辩证施治的原刚,为中医治疗学奠定了基础。"	36
229	http://www.fignutmum.com/wangzhanjianshe/117258.html	"华佗(公元145~208年),字元化,沛国谯(今安徽亳州)人,东汉著名医学家。《后汉书?华佗传》说他""兼通数经,晓养性之术""、""精于方药"",医术高超,被人们称为""神医""。他精通内、外、妇、儿、针灸各科,尤以外科著称,他一生主要在安徽、江苏、山东、河南一带行医。曹操患头风病,华佗以针刺法治疗,很快治愈。曹操想留他做侍医,遭到华佗拒绝,因而被曹操杀害。"	37
229	http://www.fignutmum.com/wangzhanjianshe/117258.html	"《三国志》上载有华佗治疗的20多个病例,如传染病、寄生虫病、妇产科病、小儿科病、皮肤病、内科病等。华佗首创了中药全身麻醉剂一一麻沸散,并用于腹部外科手术,这在全世界是第一例,对后世影响极大。后世的中药麻醉都是在麻沸散的启发下发展起来的,在世界麻醉学和外科手术史上,也有很大影响。华佗还长于养生,模仿动物动作发明了""五禽戏"",进行医疗体育锻炼。他曾把自己的医疗经验写成一部医学著作,即《青囊经》,可惜失传。"	38
229	http://www.fignutmum.com/wangzhanjianshe/117258.html	"孙思邈(公元581~682年)京兆华原(今陕西省耀县孙家塬)人,隋唐时期著名医药学家,被后人尊为""药王""。孙思邈自幼体弱多病,家人为给他看病几乎耗尽家财。因此,他从小就立志要从事医学研究。他认真阅读了《黄帝内经》、《伤寒杂病论》、《神农本草经》等古代医书,钻研民间方药,向经验丰富的医生学习。到二十多岁时孙思邈已经成为一个有名的医生了。隋文帝、唐太宗、唐高宗都曾请他出来做官,但都遭到了他的拒绝。"	39
229	http://www.fignutmum.com/wangzhanjianshe/117258.html	"孙思邈不但精通内科,而且擅长外科、妇产科、儿科、五官科等,还掌握了针灸技术和渊博的药物学知识。他最早描述了下颌骨脱臼的手法复位,一直沿用到现在。在长期的医疗实践中,孙思邈深切感到过去的方药医书浩博庞杂,分类也不科学。因此他一方面阅读医书,一方面广泛搜集民间方药,编成《备急千金要方》和《千金翼方》。之所以用""千金""命名,是因为孙思邈认为人命比千金贵重。"	40
229	http://www.fignutmum.com/wangzhanjianshe/117258.html	"朱震亨(1281~1358年),字彦修,婺州义乌人。他主张""因病以制方"",反对拘泥于""局方"",主张重在滋阴。他的学说流派称""养阴派""。著有《格致余论》、《局方发挥》、《伤寒辨题》、《本草衍义补遗》、《外科精要》等。"	41
229	http://www.fignutmum.com/wangzhanjianshe/117258.html	李时珍 (约1518~1593年),字东壁,蕲州(今湖北蕲春)人,明代医药学家。出身于世医家庭,受家庭的熏陶,李时珍从小就喜爱医药,立志悬壶济世。经过刻苦学习和实践,在30岁李时珍已经成为当地名医。后楚王聘李时珍到王府掌管良医所事物,3年后,推荐他上京任职于太医院,一年后辞职回家。	42
229	http://www.fignutmum.com/wangzhanjianshe/117258.html	在李时珍之前,中国医学书上记载的药物有1558种,这些药物不仅品种繁多,而且名称混乱。医生在行医时非常不方便,有时候还会开错药。李时珍决心把这些药物整理出来,重新编定一本药典。他深入民间,向农民、渔民、樵民、药农请教,查阅医书800多部,对药物一一辨别和考证,纠正了古书中的很多错误,还搜集到许多新药物,历时30多年,写成了《本草纲目》一书。《本草纲目》对药物进行了分类,首先为纲,其次为目,再次是药名、产地、形色、药用等。《本草纲目》对后世影响很大,还传至日本、朝鲜、越来等国。	43
248	https://vadfest.com/2019/0717/c2941a74115/page.htm	周金龙,1964年3月出生于浙江省龙游县,1984年7月毕业于中国地质大学(武汉),同年自愿到新疆工作,现为vnsc3775威尼斯城官网水利与土木工程学院教授,博士生导师。他热爱自己的第二故乡新疆,热爱新疆各族人民,多次主动放弃到内地发达地区发展的机会,选择扎根新疆,为新疆教育事业发展贡献自己的力量。	44
248	https://vadfest.com/2019/0717/c2941a74115/page.htm	"作为一名科研工编辑,他长期奋斗在新疆水文水资源与环境地球化学领域科研第一线。1984年8月至2001年2月在新疆地矿局第二水文地质工程地质大队工作,1993年2月晋升为工程师,1995年12月破格晋升为高级工程师,任副总工程师,1986年被评为新疆地矿局""双文明先进个人"";由他主持建设的全国先进、西北地区领先的昌吉地下水均衡试验场在自然资源行业具有很高的声誉,依托该试验场完成的潜水蒸发与降水、灌溉水入渗研究成果达到国内领先水平;1992年获原地质矿产部找矿三等奖。2001年3月至今,他在vnsc3775威尼斯城官网水利与土木工程学院任教,2005年11月晋升为教授,2006年6月获硕士研究生导师资格,2010年6月获博士研究生导师资格,2018年8月晋升为二级教授;获校级各类先进个人荣誉10余次;主持各类科研项目30余项(其中省部级以上项目10余项)、参与各类科研项目30余项(其中省部级以上项目10余项),在地下水均衡与循环、地下水资源评价、地下水水质演化、水土环境地球化学、地下水保护等方面有较高的造诣;曾获国家科技进步二等奖、教育部科技进步二等奖、水利部大禹奖一等奖、自治区科技进步二等奖各1次;发表中英文期刊论文230余篇(其中SCI收录16篇、EI收录29篇),出版专著9部、主编和副主编全国统编教材各1部。他积极投身自治区污染防治和脱贫攻坚战,依托主持的科研项目查明了新疆平原区地下水污染现状以及和田-若羌地区富硒农用地的分布状况,自筹科研经费详细查明了vnsc3775威尼斯城官网阿瓦提县6个驻村点的饮水水源水质状况和富硒农用地分布状况,为新疆地下水污染防治、饮水安全和南疆贫困地区精准脱贫提供了重要的科技支撑。"	45
248	https://vadfest.com/2019/0717/c2941a74115/page.htm	周金龙在本行业本领域具有较高的知名度和社会影响力,曾任国家自然科学基金会评专家、国家杰出青年科学基金网评专家、新疆水文学及水资源重点学科负责人,现任国家科技进步奖评审专家、中国水利学会水资源专业委员会委员、中国水利学会地下水科学与工程专业委员会委员、中国地质学会水文地质专业委员会委员、中国水利教育协会高等教育分会理事、新疆水文水资源工程技术研究中心主任、新疆地质学会副理事长、vnsc3775威尼斯城官网学术委员会委员、vnsc3775威尼斯城官网学位评定委员会委员。	46
254	https://www.goupic.com/v_51265.html	主演:艾米莉亚·琼斯,Daniel Durant,约翰·菲奥里,Lonnie Farmer,凯文·查普曼,艾米·福赛思,Courtland Jones,Molly Beth Thomas,福迪亚·瓦尔什-匹罗,Ayana Brown,玛丽·玛特琳,Jason Pugatch,欧赫尼奥·德尔维斯,何塞·冈斯·阿尔维斯,欧文·伯克,梅利莎·麦克米金,埃里卡·麦克德莫特,大卫·纽森,大卫·布肯德尔,琪拉·皮查多,Troy Kotsur,Kyana Fanene,Anilee List	47
