json_line_no	url	text	line_id
20	https://jovemnerd.com.br/nerdbunker/veja-trailer-de-the-wrestler/	"O longa metragem conta a história do lutador profissional aposentado Randy ""The Ram"" Robinson (Mickey Rourke, em grande performance) que volta a ativa abrindo caminho pelo circuito independente de lutas até sua chegada a um embate final com seu antigo rival."	37
22	https://blog.inventa.shop/produtos-mais-vendidos-no-brasil/	"O uso da internet para a compra de produtos tem crescido fortemente em nosso país e, por conta da pandemia, houve um verdadeiro ""boom"" nas vendas online."	38
24	http://www.cinep.pb.gov.br/portal/?p=6649	Governo assina protocolo de intenções com empresa islandesa de construção de embarcações e assegura geração de 150 empregos e investimento de R$11,7 milhões – Companhia de Desenvolvimento da Paraíba	39
28	http://www.showscampinas.com.br/2020/03/ed-gama-robson-nunes-18032020-sumare.html	Nesta quarta-feira, dia 18 de março, os humoristas Ed Gama e Robson Nunes apresentam seus espetáculo de stand up comedy em Sumaré.	40
28	http://www.showscampinas.com.br/2020/03/ed-gama-robson-nunes-18032020-sumare.html	"Robson estreou no cinema em ""Boleiros"". Na televisão, atuou em ""Malhação"", da Rede Globo, e interpretou o jovem Tim Maia no especial Por Toda Minha Vida. No Disney Channel, apresentou os programas Zapping Zone e Disney Channel Games. Robson também fundou o espetáculo de stand-up comedy e personagens ""3tosteterona"", junto com o também humorista Luiz França."	41
29	https://www.boaconsulta.com/especialistas/hanseniase/sao-paulo-sp	Temos 99 especialistas Especialistas em Hanseníase (Lepra) em São Paulo - SP, todos extremamente preparados para prestar o melhor atendimento.	42
33	https://gospelcristao.com.br/site/index.php/salvacao?start=15	Jesus sempre é. Ele é o Salvador, é o Cristo, é o Senhor (Lucas 2.11). Ele é o Filho amado em quem Deus se compraz (Lucas 3.22). Ele é o Verbo de Deus (João 1.1), é nele que todas as coisas foram criadas. Ele é o Pão da vida. Pão que alimenta para a eternidade, pão que desceu dos céus, pão vivo (João 6.35,41,51); Jesus é a luz do mundo (João 8.12); é a porta das ovelhas (João 10.7); é o Bom Pastor que dá sua vida por suas ovelhas (10.11); é o Bom Pastor que conhece suas ovelhas (10.14); é ainda a Ressurreição e a Vida (11.25).	43
35	https://www.bandnewsdifusora.com.br/manacapuru-e-a-primeira-cidade-do-am-a-cancelar-oficialmente-festa-de-reveillon/	Manacapuru, na região metropolitana de Manaus, é a primeira cidade do Amazonas a cancelar oficialmente a festa de réveillon 2021. O anúncio foi feito pela Prefeitura em perfis oficiais nas redes sociais e confirmado pela BandNews Difusora FM junto à equipe de comunicação do município.	44
35	https://www.bandnewsdifusora.com.br/manacapuru-e-a-primeira-cidade-do-am-a-cancelar-oficialmente-festa-de-reveillon/	O comunicado informa que o prefeito Beto D'Angelo decidiu não realizar a festa após uma reunião com a equipe da secretaria de saúde, analisando o surgimento de uma nova variante do coronavírus e a preocupação com um possível aumento de casos no município.	45
35	https://www.bandnewsdifusora.com.br/manacapuru-e-a-primeira-cidade-do-am-a-cancelar-oficialmente-festa-de-reveillon/	Manacapuru já registrou 9.631 casos confirmados de Covid-19 e 406 mortes pela doença. Segundo a pasta de saúde do município, todas as medidas estão sendo tomadas para prevenir e proteger a saúde e a vida de todos os manacapuruenses.	46
35	https://www.bandnewsdifusora.com.br/manacapuru-e-a-primeira-cidade-do-am-a-cancelar-oficialmente-festa-de-reveillon/	A Fundação de Vigilância em Saúde do Amazonas (FVS) já foi comunicada e informa que, além de Manacapuru, nenhum outro município tomou a mesma medida até o momento.	47
35	https://www.bandnewsdifusora.com.br/manacapuru-e-a-primeira-cidade-do-am-a-cancelar-oficialmente-festa-de-reveillon/	"""Após uma reunião com a equipe da secretaria de saúde, analisando o surgimento de uma nova variante do Corona Vírus e a preocupação com um possível aumento de casos no município, o prefeito Beto D'Angelo decidiu não realizar a festa de réveillon em Manacapuru."	48
35	https://www.bandnewsdifusora.com.br/manacapuru-e-a-primeira-cidade-do-am-a-cancelar-oficialmente-festa-de-reveillon/	"Desde o início da pandemia, o prefeito Beto D'Angelo tem sido incansável nas estratégias de prevenção e combate ao Corona Vírus, todas as medidas estão sendo tomadas para prevenir e proteger a saúde e a vida de todos os manacapuruenses""."	49
39	https://portalamazonia.com/noticias/yara-saci-vitoria-regia-ilustrador-cria-cartazes-inspirados-no-folclore-brasileiro	Nemo, Ariel, Frozen. Essas e outras animações conquistaram o público em todo o mundo e muitas fazem uma releitura de lendas, mitos e crenças de vários países. Com essa percepção, o designer carioca Anderson Awvas (lê-se Auvás), de 29 anos, decidiu en Redação	50
42	https://www.ibdmar.org/eventos/page/3/	O Instituto Brasileiro de Direito do Mar (IBDMAR) comunica, oficialmente, que: 1. Está confirmada a realização do IV Congresso do Instituto Brasileiro de Direito do Mar nos dias 12 e 13 de novembro. Contudo, o evento será realizado de forma ONLINE. 1.1. Em razão das...	51
42	https://www.ibdmar.org/eventos/page/3/	PROGRAMAÇÃO: III CONGRESSO DO INSTITUTO BRASILEIRO DE DIREITO DO MAR O Instituto Brasileiro de Direito do Mar – IBDMar – tem a satisfação de divulgar a programação do III Congresso do Instituto Brasileiro de Direito do Mar, que será realizado nos dias...	52
42	https://www.ibdmar.org/eventos/page/3/	O Instituto Brasileiro de Direito do Mar (IBDMAR) tem a satisfação de anunciar a lista de artigos aprovados para apresentação e publicação no III Congresso do Instituto Brasileiro de Direito do Mar, que será realizado nos dias 28 e 29 de novembro...	53
42	https://www.ibdmar.org/eventos/page/3/	O Instituto Brasileiro de Direito do Mar (IBDMar) tem a satisfação de anunciar a confirmação do Juiz do Tribunal Internacional do Direito do Mar, Dr. Óscar Cabello Sarubbi como palestrante do III Congresso do Instituto Brasileiro de Direito do Mar e também será um...	54
42	https://www.ibdmar.org/eventos/page/3/	O Instituto Brasileiro de Direito do Mar (IBDMAR), organizador do III Congresso do Instituto Brasileiro de Direito do Mar, que ocorrerá em Belo Horizonte/MG nos dias 28 e 29 de novembro de 2019 (ver aqui) informa a todos os estudantes e pesquisadores...	55
42	https://www.ibdmar.org/eventos/page/3/	O Presidente do Instituto Brasileiro de Direito do Mar (IBDMAR), no exercício de suas funções estatutárias, torna público a lista de Drafts Aprovados: Portaria 05/2019. Todos os autores que tiveram seus Drafts Aprovados já garantiram a apresentação de seus trabalhos no III Congresso...	56
44	https://regiaodanazare.pt/2007/10/13/centro-de-atendimento-a-jovens-arranca-em-alcobaca/	Projecto com sede na Escola Adães BermudesA Câmara Municipal de Alcobaça (CMA) decidiu implementar, no âmbito do Plano de Acção da Rede Social e através da Divisão de Acção Social e Educação, um Centro de Atendimento a Jovens (CAJ) na cidade de Alcobaça. A funcionar desde o último dia 1 de Outubro, o CAJ será […]	57
44	https://regiaodanazare.pt/2007/10/13/centro-de-atendimento-a-jovens-arranca-em-alcobaca/	Projecto com sede na Escola Adães BermudesA Câmara Municipal de Alcobaça (CMA) decidiu implementar, no âmbito do Plano de Acção da Rede Social e através da Divisão de Acção Social e Educação, um Centro de Atendimento a Jovens (CAJ) na cidade de Alcobaça. A funcionar desde o último dia 1 de Outubro, o CAJ será constituído por uma equipa multidisciplinar sob a coordenação do sociólogo da CMA Milton Dias e terá sede na Escola Adães Bermudes (na porta 24 da Rua Afonso de Albuquerque).	58
44	https://regiaodanazare.pt/2007/10/13/centro-de-atendimento-a-jovens-arranca-em-alcobaca/	"Implementado em parceria com o Centro da Saúde de Alcobaça/Sub-Região de Saúde de Leiria, o Centro de Emprego de Alcobaça, o Instituto Português da Juventude e o Agrupamento de Escolas D. Pedro I de Alcobaça, o CAJ planeia assim esclarecer os jovens, informando-os e prevenindo-os para comportamentos de risco, promovendo estilos de vida saudáveis, de forma a facilitar a sua adaptação na sociedade e optimizando os recursos pessoais de cada um. Segundo comunicado do gabinete de imprensa da CMA, a ideia surgiu da ""necessidade detectada de criar uma estrutura de acompanhamento a jovens adolescentes, com o intuito de dar resposta a questões como a ausência de recursos para intervenção no núcleo familiar, a inexistência de treinos de competências sociais para crianças e jovens, o reduzido acompanhamento técnico especializado ao nível psico-socio-comportamental, a ausência de recursos e respostas gratuitas para jovens dos 10 aos 18 anos, a falta de espaços lúdicos para apoio a crianças e jovens e o inadequado aproveitamento de alguns existentes."" Não apenas: o plano de intenções passa tambémpor tentar suprir a ""carência de actividade de tempos livres"" e a ""falta de oferta educativas-formativas alternativas ao ensino regular"" ou ainda por contrariar a ""banalização de 'pequenos consumos' ao nível da população mais jovem"", o ""aumento da agressividade em meio sócio-escolar"" e a própria ""violência doméstica"". Para isso, haverá três espaços distintos em três horários distintos: o Espaço S (4.ª feiras, das 14.30 às 17 horas) destinado a consultas, confidenciais e gratuitas, de planeamento familiar e de Prevenção com parceria do Centro de Saúde de Alcobaça, o Espaço O (2.ª, 3.ª e 6.ª feiras, das 10 às 12 horas e das 15 às 17 horas) que dará orientação escolar e profissional numa parceria com o agrupamento de escolas D. Pedro I e o Centro de Emprego de Alcobaça e o Espaço INFO.J (durante todos os dias da semana, das 10 às 12 horas e das 15 às 17 horas) que prestará informação de carácter geral em parceria com o Instituto Português da Juventude."	59
46	https://cervas-aldeia.blogspot.com/2010/08/	"Na sua devolução à Natureza estiveram presentes cerca de 15 pessoas, entre os quais representantes da Câmara Municipal do Sabugal, da Junta de Freguesia de Ruivós, de orgãos de comunicação social local e de diversos populares. A ave foi apadrinhada por um dos presentes, tendo sido baptizada de ""São Gabriel""."	60
46	https://cervas-aldeia.blogspot.com/2010/08/	"No momento da sua libertação estiveram presentes cerca de 10 pessoas, que baptizaram a ave com o nome da localidade onde decorreu esta devolução a natureza, ""Santiago""."	61
46	https://cervas-aldeia.blogspot.com/2010/08/	"No momento da sua libertação estiveram presentes cerca de 40 pessoas, entre as quais representantes da Junta de Freguesia, de diversas associações locais e de vários populares, que baptizaram a ave com o nome ""Martinho""."	62
46	https://cervas-aldeia.blogspot.com/2010/08/	No momento de devolução à natureza desta ave estiveram presentes cerca de 10 pessoas, e a ave foi baptizada de 'Mirante'.	63
47	https://diariopopular.news/2020/11/04/eleicoes-eua-disputa-acirrada-na-reta-final-da-apuracao-noticias-r7-internacional/	 Eleições EUA: disputa acirrada na reta final da apuração – Notícias – R7 Internacional – Diário Popular	64
47	https://diariopopular.news/2020/11/04/eleicoes-eua-disputa-acirrada-na-reta-final-da-apuracao-noticias-r7-internacional/	O candidato do Partido Democrata à Casa Branca, Joe Biden, continua à frente do presidente dos Estados Unidos, Donald Trump, do Partido Republicano, na disputa por delegados para o Colégio Eleitoral do país – órgão responsável por decidir a eleição desta terça-feira, que não é direta -, de acordo com projeções da imprensa americana.	65
47	https://diariopopular.news/2020/11/04/eleicoes-eua-disputa-acirrada-na-reta-final-da-apuracao-noticias-r7-internacional/	Biden (224): Califórnia (55), Colorado (9), Connecticut (7), Delaware (3), Distrito de Columbia (3), Havaí (4), Illinois (20), Maryland (10), Massachusetts (11), Minnesota (10), Nebraska-distrito 2 (1), Nova Jersey (14), Nova York (29), New Hampshire (4), Novo México (5), Oregon (7), Rhode Island (4), Vermont (3), Virginia (13) e Washington (12).	66
49	https://ayanrafael.com/2012/04/09/757/	Pós-Graduação no Brasil: a concentração de Bolsas de Produtividade nas regiões Sul e Sudeste! | Bem-vindo(a) ao blog de Rafael Ayan	67
49	https://ayanrafael.com/2012/04/09/757/	"O texto em anexo é do Professor Remi Castioni, do Programa de Pós-Graduação em Educação da UnB (PPGE/UnB). Ele foi da minha banca de graduação em 2008 na UnB, com o título ""Índice de Desenvolvimento da Educação Básica: discussão sobre avaliação e alternativas para a melhoria da educação básica do DF""."	68
49	https://ayanrafael.com/2012/04/09/757/	O Prof. Remi explica a excessiva concentração de bolsas de produtividade em programas de pós-graduação das regiões Sul e Sudeste do Brasil, que são distribuídas pelo Comitê Assessor de Educação do CNPq, que tem a seguinte composição:	69
49	https://ayanrafael.com/2012/04/09/757/	Percebam que não há titulares dessa comissão em programas das regiões Norte, Nordeste e Centro-Oeste, sendo um suplente do Nordeste (Profa. Sofia Lerche Vieira da UECE).	70
49	https://ayanrafael.com/2012/04/09/757/	Segundo o Prof. Remi, o PPGE/UnB conta com 3 bolsas de produtividade, enquanto que outras universidades de igual ou menor porte, sem muitas publicações e com número inferior de docentes cadastrados na pós-graduação conseguem ter mais bolsas. Ainda sobre a distribuição das bolsas, por lei, 30% devem ser alocadas para as regiões Norte, Nordeste e Centro-Oeste. Para a comissão, fica evidente que a quota de 30% não é cumprida.	71
52	https://perguntas.habitissimo.pt/pergunta/painel-solar-para-aqs	Carlos Dias respondeu... Meia-sombra, Unipessoal, Lda (Oeiras, Lisboa) Meia-sombra, Unipessoal, Lda - há 5 anos	72
53	http://www.politicaemevidencia.com.br/2021/08/governo-do-nosso-estado-ira-investir-r.html	POLÍTICA EM EVIDÊNCIA, com Marcelo Marques : GOVERNO DO NOSSO ESTADO IRÁ INVESTIR R$ 25,8 MILHÕES NA CONSTRUÇÃO DE 19 NOVOS CENTROS DE REFERÊNCIA EM ASSISTÊNCIA SOCIAL (CRAS)	73
53	http://www.politicaemevidencia.com.br/2021/08/governo-do-nosso-estado-ira-investir-r.html	GOVERNO DO NOSSO ESTADO IRÁ INVESTIR R$ 25,8 MILHÕES NA CONSTRUÇÃO DE 19 NOVOS CENTROS DE REFERÊNCIA EM ASSISTÊNCIA SOCIAL (CRAS)	74
53	http://www.politicaemevidencia.com.br/2021/08/governo-do-nosso-estado-ira-investir-r.html	O Governo do nosso Estado irá investir R$ 25,8 Milhões na construção de 19 novos Centros de Referência em Assistência Social (Cras). Entre os contemplados estão: Chaval, Martinópole, Morrinhos e Uruoca, também está prevista a construção de outras cinco unidades que deverão ser implantadas nos municípios de Coreaú, Croatá, Independência, Moraújo e Pires Ferreira.	75
53	http://www.politicaemevidencia.com.br/2021/08/governo-do-nosso-estado-ira-investir-r.html	O Cras viabiliza toda a articulação da rede socioassistencial, oferecendo o Serviço de Proteção e Atendimento Integral à Família (Paif) e o Serviço de Convivência e Fortalecimento de Vínculos (SCFV).	76
56	https://www.cmbrumadinho.mg.gov.br/atividade-legislativa/proposicoes/projeto-de-decreto-legislativo	"""Concede à Associação Família Voluntária 'Deixa que eu Chuto' o Diploma de Honra ao Mérito do Município de Brumadinho."""	77
60	https://viversantarem.pt/ja-estao-a-venda-os-bilhetes-para-o-grande-concerto-de-ano-novo/	Os bilhetes, no valor de 10 euros, já podem ser adquiridos no Complexo Aquático Municipal de Santarém.	78
60	https://viversantarem.pt/ja-estao-a-venda-os-bilhetes-para-o-grande-concerto-de-ano-novo/	"O tradicional concerto solidário de Ano Novo tem lugar a 4 de janeiro de 2020, pelas 17 horas, no grande auditório do Centro Nacional de Exposições e Mercados Agrícolas (CNEMA), em Santarém, com a Orquestra Filarmónica Portuguesa, sob o tema: ""From Blues to Blue"". O Concerto com cariz solidário é organizado pela Câmara Municipal de Santarém, pela Associação Académica de Santarém, pela União de Freguesias da Cidade de Santarém, pelo W Shopping e pela Rodoviária do Tejo, com o apoio da Viver Santarém, do CNEMA, da Escola Profissional Vale do Tejo e da REPSOL."	79
64	http://www.tribunadonorte.com.br/noticia/mcdonald-s-vendera-nega-cios-russos-e-deixara-paa-s-em-reaa-a-o-a-guerra-na-ucra-nia/538595	McDonald's venderá negócios russos e deixará país, em reação à guerra na Ucrânia - 16/05/2022 - Notícia - Tribuna do Norte	80
65	https://www.publishnews.com.br/ranking/semanal/13/2018/3/23/0/0	"""As livrarias resistem. Resistem porque são historicamente um lugar de resistência, um lugar de encontro, um lugar de produção cultural, um lugar civilizatório."""	81
