json_line_no	url	text	line_id
181	https://www.elektro.info.pl/firmy/107921,high-tech-system-sp-z-o-o	Ponadto w swojej ofercie posiada również rozwiązania z zakresu fotowoltaiki i nowoczesnych technologii, takich jak inteligentne domy.	16
181	https://www.elektro.info.pl/firmy/107921,high-tech-system-sp-z-o-o	Firma obsługuje centra handlowe w zakresie serwisu i montażu systemu kamer przemysłowych oraz systemów alarmowych.	17
222	https://kanoniczki.pl/nowenna-dzien-6/	Czy jesteś świadomy, że to właśnie Duch Święty jest tym, który prowadzi nas do świętości… który nas uświęca! On wie najlepiej jakimi drogami prowadzić każdego człowieka! Jeśli naprawdę pragniesz świętości… pragniesz Nieba…. to proś Ducha Świętego by prowadził Cię po tej drodze miłości i świętości!	18
264	https://gofashiondesigner.com/sklep/ps-18-podwiazka-slubna-biala/	Podwiązka ślubna z koronki w kolorze białym, całość na taśmie silikonowej pozwalającej na utrzymanie podwiązki.	19
285	https://wkd.com.pl/kontrahenci/aktualne-przetargi/2435-zamowienie-sektorowe-na-dostawe-przewodow-miedzianych-wielodrutowych-golych-termin-skladania-ofert-do-dnia-22-08-2017-r-do-godz-10-00	Zamówienie sektorowe na dostawę przewodów miedzianych wielodrutowych gołych - termin składania ofert do dnia 22.08.2017 r. do godz. 10:00. Wybór oferty w dniu 29.08.2017 r. Zamówienie udzielone w dniu 8.09.2017 r. - WKD	20
309	https://www.starostwo.lezajsk.pl/zawody-modeli-latajacych-na-uwiezi/	Zawody modeli latających na uwięziZawody modeli latających na uwięzi - Starostwo Powiatowe w Leżajsku – oficjalna strona	21
309	https://www.starostwo.lezajsk.pl/zawody-modeli-latajacych-na-uwiezi/	Po długiej przerwie, 15 i 16 maja 2021 r. w na torze modelarskim w Wierzawicach odbyły się Mistrzostwa Polski Juniorów Młodszych w klasach F2A/M i F2B/M oraz X Memoriał Andrzeja Rachwała – Ogólnopolskie zawody modeli latających na uwięzi w klasach F2A, F2A/Rodeo, F2C.	22
318	https://meteo.interia.pl/news-pogoda-dla-wierzbicy-na-10-wrzesnia-2021,nId,5471040	Będzie gorący dzień. Najniższą temperaturę nad ranem zanotujemy około godziny czwartej, wyniesie ona zaledwie 9 stopni Celsjusza. Od tego momentu będzie ona wykazywała tendencję rosnącą i około godziny siódmej wynosić ona będzie już 12 stopni. Maksymalną temperaturę 25 ºC termometry wskażą o godzinie piętnastej, a temperatura odczuwalna będzie o 2 stopnie wyższa. Pod wieczór zanotujemy spadek temperatury i o 22:00 termometry pokażą tylko 14 stopni Celsjusza.	23
321	https://bip.poznan.wios.gov.pl/praca/stanowisko-specjalisty-w-wydziale-budzetu-finansow-i-egzekucji-naleznosci-pienieznych-3/	W miesiącu poprzedzającym datę upublicznienia ogłoszenia wskaźnik zatrudnienia osób niepełnosprawnych w urzędzie, w rozumieniu przepisów o rehabilitacji zawodowej i społecznej oraz zatrudnianiu osób niepełnosprawnych, nie wynosi co najmniej 6%. Oferty niekompletne oraz złożone po terminie nie będą rozpatrywane (w przypadku przesłania dokumentów pocztą – decyduje data stempla pocztowego).	24
324	http://slabowidzacy.bip.dobrzenwielki.pl/6027/9329/przetargi-aktualne.html	Informujemy wszystkich zainteresowanych Wykonawców, iż Urząd Gminy w Dobrzeniu Wielkim wdraża elektroniczne narzędzie służące do realizacji zamówień publicznych. Platforma zakupowa obejmuje zamówienia powyżej 130 000 zł., czyli postępowania podlegające przepisom ustawy z dnia 11. września 2019r. Prawo zamówień publicznych.	25
346	http://slubujetobie.pl/firma/artor-dom-przyjec/	"Dom Przyjeć ""Artor"" znajduje się w niewielkiej odległości od takich miejscowości jak Rybnik, Racibórz, Wodzisław Śląski, czy Żory. Pomimo tego chętnie z naszych usług korzystają także mieszkańcy mniejszych, okolicznych miejscowości. Lokalizacja tuż przy drodze numer 935 sprawia, że dojazd do nas jest bardzo prosty. Pomimo tego, że lokal znajduje się tuż przy drodze głównej posiadamy ogródek letni, w którym panuje cisza i spokój. Gwarantujemy, że Państwa uroczystość odbędzie się na naprawdę wysokim poziomie!"	26
356	https://zie.old.pg.edu.pl/-/konkurs-o-nagrode-prezydenta-miasta-gdyni-na-najlepsza-prace-dyplomowa?redirect=https%3A%2F%2Fzie.old.pg.edu.pl%2Fstrona-glowna%3Fp_p_id%3D101_INSTANCE_XxsjgTyMx640%26p_p_lifecycle%3D0%26p_p_state%3Dnormal%26p_p_mode%3Dview%26p_p_col_id%3D_NestedTabPortlet__column-1_3%26p_p_col_count%3D1	Konkurs o nagrodę Prezydenta Miasta Gdyni na najlepszą pracę dyplomową - Strona Główna - WYDZIAŁ ZARZĄDZANIA I EKONOMII	27
376	https://meteo.interia.pl/news-pogoda-dla-skawicy-na-10-wrzesnia-2021,nId,5471505	Będzie kolejny bardzo ciepły dzień. Temperatura osiągnie 21 stopni Celsjusza, a temperatura odczuwalna wyniesie 24 stopnie. Natomiast w nocy temperatura spadnie do 8 stopni.	28
420	https://lewiatan.org/w-czasach-pandemii-88-proc-firm-wykorzystuje-prace-zdalna/	W ponad 70 proc. przedsiębiorstw pracownicy skorzystali z zasiłku opiekuńczego na dziecko w wieku do 8 lat, wprowadzonego w związku z epidemią koronawirusa – wynika z ankiety przeprowadzonej przez Konfederację Lewiatan.	29
433	https://opoka.org.pl/News/Polska/2017/aktualnosci-6615	"Tegoroczna tematyka oscyluje wokół hasła: ""Otrzymaliśmy w darze Ducha Świętego. Różnorodność w jedności""."	30
438	https://www.slepicar.pl/230-acidomide-rabbit-6-l.html	Preparat dla królików, który ma pozytywny wpływ na kokcydiozę i przyczynia się do lepszego trawienia twoich uszu. Pełny opis	31
438	https://www.slepicar.pl/230-acidomide-rabbit-6-l.html	Produkt działa nie tylko przeciwko namnażaniu bakterii chorobotwórczych, ale także przeciwko różnym pasożytom wewnątrzkomórkowym, takim jak kokcydia . Poprawia trawienie, trawienie i zwiększa wykorzystanie składników odżywczych z paszy. Ma również pozytywny wpływ na rozwój pleśni .	32
457	https://www.namiary.pl/category/fakty-i-trendy/newsletter-132/	W 2009 r. pod auspicjami IMO przyjęto Konwencję o bezpiecznym i ekologicznie racjonalnym recyklingu statków (Hong Kong International Convention for the Safe and Environmentally...	33
457	https://www.namiary.pl/category/fakty-i-trendy/newsletter-132/	"Armator kontenerowy MSC podjął decyzję o zawieszeniu działalności połączenia ""Indian Ocean East Africa Express"" już po 4 miesiącach funkcjonowania. Od końca kwietnia br. serwis..."	34
470	http://dkpl.salagame.com/dragonknight/view.html?newid=895	Drodzy Gracze, w dniu 31 marca będziemy aktualizować serwery (godz. 4-5 rano). W tym czasie wejście do gry będzie niemożliwe.	35
488	https://ksiegarnia.dsh.waw.pl/pl/c/Historia-Polski-i-sasiadow/21/1/full/1/f_producer_73/1/f_producer_90/1/f_producer_85/1/f_producer_45/1/pricefrom/50/priceto/100/f_producer_24/1/f_producer_58/1	Historia Polski i sąsiadów Wydawca: Akademia Teatralna im. Aleksandra Zelwerowicza w Warszawie, Dom Spotkań z Historią, Wyd. Czarne | Cena: 50,00 zł - 100,00 zł - Księgarnia XX Wieku	36
490	https://nszzp.pl/aktualnosci/rafal-jankowski-dla-gazety-prawnej-odebranie-oficerom-ochrony-prawnej-jest-zenujace/	Rafał Jankowski dla Gazety Prawnej: Moim zdaniem w ustawie chodzi jedynie o osłabienie bardzo silnego NSZZ Policjantów i związków innych służb mundurowych - Niezależny Samorządny Związek Zawodowy Policjantów	37
493	https://www.dalmatia.hr/pl/atrakcje/dokument-povaljska-listina	Povaljska listina jest dokumentem potwierdzającym posiadanie przez benedyktynów, klasztoru św. Jana Chrzciciela w miejscowości Povlja na wyspie Brač, spisanym na pergaminie cyrylicą chorwacką (tzw. bosančica) 1 grudnia 1250 r. Dziś jest przechowywany w Kancelarii Parafialnej w mieście Pučišća na wyspie Brač, dokąd trafiło jako część archiwum klasztoru w Povlji. Jest to jeden z najstarszych chorwackich zabytków językowych i kulturowo-historycznych, którego treść daje wgląd w różne aspekty życia w przestrzeni i czasie, w którym powstał.	38
509	https://wirtualnychelm.pl/tag/nadbuzanskie-swieto-pszczoly/	2 czerwca (niedziela) zapraszamy na Nadbużańskie Święto Pszczoły, które w tym roku po raz pierwszy odbędzie się na terenie Szkoły Podstawowej w Rudzie-Hucie. Czy budząca liczne kontrowersje decyzja starosty chełmskiego o przeniesieniu imprezy organizowanej przez blisko dwie dekady w Okszowie okaże się trafionym pomysłem? Oficjalne rozpoczęcie XXIII Nadbużańskiego Święta Pszczoły o godz. 10.30. Będą kiermasze […]	39
512	https://fashionbusiness.pl/kategoria/konkursy/page/7/	Gala mody Cracow Fashion Awards, która będzie uroczystym otwarciem Cracow Fashion Week 2015 (21-29.03.2015), odbędzie się w nowym Centrum Kongresowym ICE Kraków. To pierwsze tak duże wydarzenie dotyczące mody w… więcej »	40
515	https://archeologia.com.pl/w-jaki-sposob-powstaja-jaskinie/	"""Coraz większe stężenie dwutlenku węgla w atmosferze na pewno będzie miało wpływ na większe tempo rozpuszczania skał węglanowych""- mówi prof. Gradziński. To jednak wcale nie znaczy, że jaskinie będą powstawać w sposób zauważalny dla człowieka. Jeśli założymy, że jaskinia – zgodnie z definicją – to przestrzeń dostępna dla człowieka, a więc ma rozmiar co najmniej kilkudziesięciu cm, to powstawanie jaskiń krasowych trwa tysiące lat"" – mówi speleolog."	41
517	https://ksiazka.net.pl/szuflandia-wypozyczalnia-247-pierwsza-w-polsce-samoobslugowa-biblioteka	Biblioteka Miejska w Łodzi uruchamia pierwszą w Polsce samoobsługową bibliotekę. Szuflandia – wypożyczalnia 24/7 stanęła na rynku łódzkiej Manufaktury. Wypożyczalnia została od podstaw zaprojektowana przez zespół Biblioteki Miejskiej w Łodzi we współpracy z firmą Arfido. Podobne maszyny funkcjonują już z powodzeniem w Stanach Zjednoczonych czy krajach azjatyckich.	42
523	https://www.popielniccy.pl/kategoria/ubezpieczenia/	Prawo budowlane w jasny sposób określa co jest w obowiązku właścicieli lub zarządców budynków. Artykuł 62 Prawa budowlanego określa obowiązki związane ze sprawdzaniem poszczególnych elementów obiektu. W myśl tych przepisów jasno określono jak i w jakim terminie powinny być...	43
534	https://norwid.jgora.pl/rok-szkolny-2020-2021/kochani-abiturienci-drodzy-uczniowie-norwida/	KOCHANI ABITURIENCI – DRODZY UCZNIOWIE NORWIDA - II Liceum Ogólnokształcące im. C. K. Norwida w Jeleniej Górze	44
534	https://norwid.jgora.pl/rok-szkolny-2020-2021/kochani-abiturienci-drodzy-uczniowie-norwida/	30 kwietnia 2021r to to niby zwykły dzień ale dla Was, maturzystów, jest to dzień wyjątkowy – Dzień ukończenia szkoły.	45
551	https://situstaruhan.online/co-trzeba-robic-aby-wreszcie-moc-podrozowac	Tak naprawdę nie można jednoznacznie rzec, które państwo na świecie jest idealne dla turystów, lecz niby kto powiedział, że nie mógłbym napisać swoją subiektywną opinię? Cóż, przynajmniej według mnie tym krajem, w którym powszechnie wiadomo, iż turystyka jest gałęzią gospodarki, o którą należy zadbać jest Italia. Oczywiście Włochy są ze wszech miar urokliwe, a więc i tak Włosi raczej nie muszą zbytnio się starać, aby ściągnąć do siebie turystów. Szczególnie…	46
552	https://smart-tel.pl/pl/c/P8-LITE/81	Tańsza wersja flagowego modelu najbardziej rozpoznawalnego u nas chińskiego producenta i jednocześnie smartfon, który z pewnością wart jest uwagi. Producent zadbał tutaj o bardzo przyjemny dla oka wygląd, a jednocześnie naprawdę dobrą specyfikację. Ośmiordzeniowy procesor i 2 GB pamięci RAM zapewniają nie tylko płynną pracę systemu Android 5.0, ale także przygotowanych dla niego aplikacji i gier. Smartfon cechuje się także kamerami zapewniającymi dobrą jakość zdjęć oraz wszystkimi najważniejszymi modułami łączności bezprzewodowej.	47
558	https://www.pk.edu.pl/index.php?option=com_content&view=article&id=4300:25-edycja-akcji-pola-nadziei-z-udzialem-politechniki-krakowskiej&catid=49&lang=pl&Itemid=944	"Do 29 maja trwa 25. edycja akcji ""Pola Nadziei"", w którą od lat angażuje się Politechnika Krakowska. W czwartek 26 maja na wszystkich wydziałach uczelni oraz Osiedlu Studenckim w Czyżynach odbędzie się kwesta na rzecz osób terminalnie chorych z Hospicjum św. Łazarza w Krakowie. Dzięki wsparciu darczyńców to najstarsze polskie hospicjum działające nieprzerwanie od 40 lat niesie nieodpłatną pomoc osobom ciężko chorym i wspiera ich rodziny w trudnym czasie."	48
564	https://www.mzpnkrakow.pl/info/2323-Komunikat+dla+klub%C3%B3w+futsalu	Zgodnie z decyzją Zarządu PZPN z 22.01.2020 r., kluby uczestniczące w rozgrywkach Ekstraklasy Futsalu, I ligi Futsalu i Halowego Pucharu Polski na szczeblu centralnym będą zwolnione z opłat z tytułu kosztów obsady sędziów i obserwatorów delegowanych na poszczególne zawody.	49
564	https://www.mzpnkrakow.pl/info/2323-Komunikat+dla+klub%C3%B3w+futsalu	Decyzja to kolejny krok ku dalszej profesjonalizacji rozgrywek Futsalu, powinna ona wywrzeć pozytywny wpływ na stabilizację klubów, co w konsekwencji przełoży się na rozwój, zarówno ich, jak i całej dyscypliny.	50
575	http://sowlbiska.pl/100-rocznica-urodzin-sw-karola-wojtyly-jana-pawla-ii/	Z okazji okrągłej rocznicy urodzin najsłynniejszego Polaka przedstawiamy krótką prezentację fotograficzną.	51
575	http://sowlbiska.pl/100-rocznica-urodzin-sw-karola-wojtyly-jana-pawla-ii/	Natomiast poniżej można obejrzeć teledysk 'NIE ZASTĄPI CIEBIE NIKT' stworzony z inicjatywy Instytutu Dialogu Międzykulturowego im. Jana Pawła II w Krakowie.	52
577	https://ozarow.pl/aktualnosc-1671-zyczenia_z_okazji_dnia_edukacji.html	Nauczycielom i wychowawcom życzę wielu sukcesów zawodowych, satsfakcji z wykonywanej pracy, szacunku i wdzięczności ze strony wychowanków, oraz zdrowia i szczęścia w życiu osobistym.	53
626	http://piekniejszastronanauki.pl/ewa-curie/pani-curieova/	Warto w tym miejscu zauważyć, że pomimo trudnej i zawiłej sytuacji politycznej w Czechosłowacji książka Ewy Curie była wydawana zarówno po czesku (5 wydań: 1938, 1946, 1959, 1964, 1971) jak i po słowacku (6 wydań: 1938, 1945, 1947, 1951, 1957 i 1987).	54
626	http://piekniejszastronanauki.pl/ewa-curie/pani-curieova/	Serdecznie dziękujemy Pani Ninie Hřidelovéj z Wydawnictwa Maraton za życzliwość i podarowanie egzemplarza książki Paní Curieová, który z całą pewnością dopełni naszą kolekcję.	55
637	https://jaslonet.pl/tagi/certyfikat-jakosci/	Urząd Miasta w Jaśle otrzymał na kolejne trzy lata certyfikat jakości na zgodność z normą PN-EN ISO 9001:2009 w zakresie…	56
637	https://jaslonet.pl/tagi/certyfikat-jakosci/	Urząd Miasta w Jaśle otrzymał na kolejne 3 lata certyfikat jakości na zgodność z normą PN-EN ISO 9001:2009 w zakresie…	57
652	https://konkursyfoto.pl/konkurs-fotograficzny-pokaz-sie-2022/	"Zgloszenia do 16 lipca 2022. Już po raz dziewiąty zapraszamy do nadsyłania swoich projektów wystaw w ramach konkursu ""Pokaż się"" organizowanego przez Fundację 2.8 podczas 12. Opolskiego Festiwalu Fotografii."	58
662	https://bractwotrojka.pl/pl/c/Dla-dzieci-i-mlodziezy/41/1/default/2/f_producer_530/1/f_producer_66/1/f_producer_368/1/f_producer_415/1/f_producer_124/1	Dla dzieci i młodzieży Producent: Entliczek, Officyna, Zakamarki, Zuzu Toys - Księgarnia internetowa Bractwo Trojka	59
670	https://rybnicki.com/i,czyste-powietrze-dla-budynkow-wielorodzinnych,200274,819134.html	Chęć udziału w programie zgłaszać można mailowo do 30 kwietnia br. do Wydziału Ekologii UM, na adres: ekologia@um.rybnik.pl.	60
670	https://rybnicki.com/i,czyste-powietrze-dla-budynkow-wielorodzinnych,200274,819134.html	w zgłoszeniu należy wskazać jedynie dane adresowe budynku/lokalu, który wpisuje się w powyższe założenia,	61
670	https://rybnicki.com/i,czyste-powietrze-dla-budynkow-wielorodzinnych,200274,819134.html	Policjanci z Rybnika wyjaśniają okoliczności wypadku, do którego doszło w czwartek na ulicy Podmiejskiej.	62
671	https://fakty.tvn24.pl/ogladaj-online,60/82-rocznica-powstania-polskiego-panstwa-podziemnego,1078981.html	W poniedziałek w Warszawie odbyły się uroczystości upamiętniające 82. rocznicę powstania Polskiego Państwa Podziemnego, w trakcie których odczytano list prezydenta Andrzeja Dudy. - Dzieje i dokonania Polskiego Państwa Podziemnego wciąż budzą nasz podziw, najgłębszy szacunek i wdzięczność - napisał prezydent.	63
676	https://czarnomski.pl/produkt/listwa-przypodlogowa-mdf-biala-d2-100x16/	Listwa podłogowa D2 jest charakterystycznym niepowtarzalnym wzorem, idealnie sprawdza się w stylowych aranżacjach, podkreśla charakter każdego wnętrza, cokół nadaję się do montażu w każdym pomieszczeniu, idealnie komponuję się z podłogami drewnianymi, panelami podłogowymi, wykładzinami, płytkami ceramicznymi. Prostota montażu listew sprawia, że każdy posiadający chęci podstawowe narzędzia i odrobinę zdolności manualnych będzie, w stanie w krótkim czasie poradzić sobie z montażem listew nadając nowoczesny charakter swojemu wnętrzu.	64
681	https://wazniak.mimuw.edu.pl/index.php?title=Metody_realizacji_j%C4%99zyk%C3%B3w_programowania/MRJP_Wyk%C5%82ad_4&diff=prev&oldid=61238	Po drugie, podczas pracy program musi wykonywać operacje związane np. z zarządzaniem pamięcią czy wejściem-wyjściem, które nie mają swoich odpowiedników na liście instrukcji rozumianych przez procesor. Dlatego też generowany kod jest uzupełniany o tzw. system czasu wykonania (ang. ''run-time system''), który można uznać za rozszerzenie maszyny docelowej.	65
687	https://diecezja.lowicz.pl/slowo-przewodniczacego-konferencji-episkopatu-polski-wobec-zmniejszania-ograniczen-liczby-osob-mogacych-uczestniczyc-w-zgromadzeniach-religijnych/	Słowo Przewodniczącego Konferencji Episkopatu Polski wobec zmniejszania ograniczeń liczby osób mogących uczestniczyć w zgromadzeniach religijnych – Diecezja Łowicz	66
692	https://bip.piaseczno.eu/contentsversions/1385/24329/preview	Punkt Selektywnej Zbiórki Odpadów Komunalnych (PSZOK) prowadzony jest przez Przedsiębiorstwo Usług Komunalnych w Piasecznie z siedzibą przy ul. Technicznej 6, 05-500 Piaseczno.	67
695	http://podkomorzy.com/polska-federacja-rynku-nieruchomosci/	Polska Federacja Rynku Nieruchomości - Tytuł serwisu: Podkomorzy Nieruchomości | Zarządzanie nieruchomościami w Pruszczu Gdańskim	68
702	https://www.tvsudecka.pl/artykul/13918,b-ball-jam-turniej-koszykowki-ulicznej	Typowy osiedlowy klimat, stylowa koszykówka, efektowne akcje, muzyka grana na żywo przez Dj'a to cechy wyróżniające ten kultowy turniej już od 1998 roku rozgrywający się na osiedlowym boisku.	69
704	http://tvostrow.pl/index.php/98-artykuly-wszystkie/artykuly-wiadomosci/artykuly-sport/3867-xx-swiatowe-letnie-igrzyska-polonijne-na-otwarcie-stadionu	Na miejskim stadionie 22 września odbyły się zawody lekkoatletyczne w ramach XX Światowych Letnich Igrzysk Polonijnych. Do Ostrowi przyjechali Polacy z rożnych stron świata, z krajów sąsiadujących, jak również z Kanady, Stanów Zjednoczonych czy Islandii. Zawody połączone zostały z oficjalnym otwarciem miejskiego stadionu po przebudowie.	70
740	https://stat.gov.pl/obszary-tematyczne/podmioty-gospodarcze-wyniki-finansowe/przedsiebiorstwa-finansowe/wyniki-finansowe-bankow-w-2014-r-,5,7.html?contrast=yellow-black	Główny Urząd Statystyczny / Obszary tematyczne / Podmioty gospodarcze. Wyniki finansowe / Przedsiębiorstwa finansowe / Wyniki finansowe funduszy inwestycyjnych w pierwszym półroczu 2021 roku	71
754	https://profeto.pl/samotnosc-3	Pustkowie, miejsce odludne, samotność. Jezus dostrzega potrzebę odpoczynku po trudzie pracy. Apostołowie musieli się napracować, wiele czasu poświęcili na nauczanie. Niewątpliwie pojawiło się zmęczenie, które być może przez nich samych było niezauważone, ponieważ byli na fali. Jezus poleca im odpocząć w samotności.	72
754	https://profeto.pl/samotnosc-3	Potrzeba ciszy drzemie w każdym człowieku. Chcąc dobrze wypełniać swoje zadania i obowiązki, potrzeba w to wpleść i odpoczynek. Czy też o nim pamiętamy?	73
756	https://www.osw.waw.pl/pl/publikacje?text=&f%5B0%5D=data_wydania%3A2009&f%5B1%5D=publikacje%3A740	Na przełomie 2006 i 2007 roku doszło do najpoważniejszego od lat kryzysu w stosunkach rosyjsko-białoruskich. Wzrost napięcia skłonił władze białoruskie do stopniowej modyfikacji polityki gospodarczej oraz gruntownej przebudowy obozu władzy…	74
757	https://instytutksiazki.pl/aktualnosci,2.html?tag=Strefa%20Dziecka	Wczoraj wystartował Jarocin Festival 2021 a wraz z nim Strefa Dzieci zorganizowana przez Instytut Książki oraz Bibliotekę Publiczną Miasta i Gminy w Jarocinie. W specjalnie przygotowanych namiotach młodzi czytelnicy wraz z rodzicami mogli wziąć udział w konkursach i animacjach z atrakcyjnymi nagrodami. Natomiast na scenie jarocińskiego amfiteatru odbyły się spotkania z gwiazdami.	75
780	https://opoka.org.pl/News/Kosciol/2019/abp-budzik-im-blizej-chrystusa-tym-blizej-jednosci-chrzescijan	opoka.org.pl → Serwis informacyjny → 2019 → Abp Budzik: im bliżej Chrystusa, tym bliżej jedności chrześcijan	76
780	https://opoka.org.pl/News/Kosciol/2019/abp-budzik-im-blizej-chrystusa-tym-blizej-jednosci-chrzescijan	"""Pełna jedność wśród chrześcijan jest wciąż dla nas celem. Im bliżej będziemy Chrystusa i Jego nawrócenia tym bliżej będziemy siebie, jako Jego wyznawcy"" – powiedział lubelski metropolita. W piątkowej liturgii wzięli udział przedstawiciele innych wyznań chrześcijańskich."	77
783	https://b2b.superbuzz.pl/harry-potter-platform-9-3-4-icon-light,id1833.html	Poczuj się jak w drodze do Hogwartu i dodaj odrobinę magii do swojego pomieszczenia dzięki tej super-fajnej lampce przypominającej szyld peronu 9 i 3/4 z serii książek i filmów o Harrym Potterze. Ta lampa 3D ma wysokość 10 cm i wykorzystuje do pracy dwie baterie AAA (brak w zestawie). Jest idealna do użytku w sypialni, salonie lub gabinecie. To także wspaniały prezent dla miłośników filmów i książek o Harrym Potterze.	78
791	https://dmstax.com/publikacje/tax24-nr-3-2012/	Przedstawiamy Państwu kolejny lutowy numer biuletynu Tax24, w którym przedstawiamy następujące zagadnienia:	79
791	https://dmstax.com/publikacje/tax24-nr-3-2012/	Wniesienie do spółki wkładu w postaci wierzytelności własnej nie podlega opodatkowaniu podatkiem VAT	80
791	https://dmstax.com/publikacje/tax24-nr-3-2012/	Opodatkowanie zaliczki na poczet eksportu w sytuacji wywozu towarów po upływie 6 miesięcy od dnia otrzymania zaliczki	81
805	https://www.digiexpert.pl/odst-pienie-od-umowy/?cur=5	8.5. w której przedmiotem świadczenia jest rzecz dostarczana w zapieczętowanym opakowaniu, której po otwarciu opakowania nie można zwrócić ze względu na ochronę zdrowia lub ze względów higienicznych (pielęgnacja ciała: elektryczne szczoteczki do zębów, epilatory i depilatory, maszynki do golenia), jeżeli opakowanie zostało otwarte po dostarczeniu;	82
