json_line_no	url	text	line_id
1	http://netzwerk-weiterbildung.info/meldung_volltext.php?si=1&id=5b1e3e9155242&view=&lang=1&akt=grundsaetze	Die Weiterbildungsbeteiligung zwischen verschiedenen Altersgruppen nähert sich langfristig an. Am weiterbildungsaktivsten sind die 35- bis 49-Jährigen mit einer Teilnahmequote von 55 Prozent, gefolgt von den 18- bis 34-Jährigen mit 49 Prozent. Die 50- bis 64-Jährigen zeigen mit 46 Prozent im Trend eine zunehmende Beteiligung.	11
1	http://netzwerk-weiterbildung.info/meldung_volltext.php?si=1&id=5b1e3e9155242&view=&lang=1&akt=grundsaetze	Der AES 2016 bildet erstmals auch die Teilnahmequote der 65- bis 69-Jährigen ab, sie liegt bei 21 Prozent, ein Wert der für die größtenteils nicht Erwerbstätigen durchaus hoch zu nennen ist. Ebenso erstmals erhoben wurde die Frage nach der Übertragbarkeit der erworbenen Kenntnisse in den Alltag. Ob und wie jemand etwas lernt, ist in hohem Maß abhängig von der Gestaltung des Lehr-Lern-Prozesses. Bei allgemein hoher Zufriedenheit (95%) wird der Transfererfolg hingegen zurückhaltender bewertet: Bei 36 Prozent der Teilnahmen stimmen die Teilnehmenden eher nicht oder gar nicht zu, dass sie nun in der täglichen Praxis anders agieren. Besser gelingt der Transfer, wenn man Teilnehmenden schon während des Trainings zeigt, wie man Erlerntes in den Alltag einbaut. Erstmals wurde auch der Nutzungsgrad digitaler Medien erhoben. Insgesamt erfolgt knapp die Hälfte aller Bildungsaktivitäten mindestens manchmal in digital gestützter Form.	12
1	http://netzwerk-weiterbildung.info/meldung_volltext.php?si=1&id=5b1e3e9155242&view=&lang=1&akt=grundsaetze	Die Erkenntnisse über Teilnahmequoten und Weiterbildungsbereitschaft sind die zentrale Arbeitsgrundlage für die Erforschung von Bildung und Lernen im Erwachsenenalter. Der AES stellt Fragen und setzt sie in gesamtgesellschaftliche Zusammenhänge; damit liefert er relevante Argumente für strategische Anliegen von Bildungspraxis und -politik. So beteiligen sich beispielsweise abhängig Beschäftigte mit unbefristetem Arbeitsvertrag (58 %) deutlich häufiger an Weiterbildung als solche mit befristetem Vertrag (51 %).	13
1	http://netzwerk-weiterbildung.info/meldung_volltext.php?si=1&id=5b1e3e9155242&view=&lang=1&akt=grundsaetze	Der AES wird seit 2007 im Abstand von zwei bis drei Jahren durchgeführt und setzt das „Berichtssystem Weiterbildung (BSW)“ fort, das von 1979 an Daten zum Weiterbildungsverhalten in Deutschland erhoben hat. Er erscheint in der Studien-Reihe DIE Survey des Bonner Bildungsforschungsinstitutes. Das Forschungsprojekt AES wird von einem Verbund aus Kantar Public (Konsortialführerschaft), dem Bundesinstitut für Berufsbildung (BIBB), der Freien Universität Berlin sowie dem DIE und der Universität Gießen im Auftrag des Bundesministeriums für Bildung und Forschung (BMBF) umgesetzt.	14
1	http://netzwerk-weiterbildung.info/meldung_volltext.php?si=1&id=5b1e3e9155242&view=&lang=1&akt=grundsaetze	Die Studie kann unter dem folgenden Link kostenlos heruntergeladen werden www.die-bonn.de/id/36788 .	15
3	http://www.clio-online.de/hro/rezension/title/9783941171046	Die frühmittelalterliche Burg auf dem Johannisberg bei Jena-Lobeda im Kontext der Besiedlung des mittleren Saaletals	16
3	http://www.clio-online.de/hro/rezension/title/9783941171046	Grabolle, Roman : Die frühmittelalterliche Burg auf dem Johannisberg bei Jena-Lobeda im Kontext der Besiedlung des mittleren Saaletals	17
5	http://www.home-of-wahnfried.de/?cat=28	Der britische Rocksänger John Robert „Joe“ Cocker (* 20. Mai 1944 in Sheffield, Yorkshire; † 22. Dezember 2014 in Crawford, Colorado, USA) ist im Alter von 70 Jahren gestorben. Girl From The North Country – (Mad Dogs & Englishmen) – (1970) Wahnfried	18
5	http://www.home-of-wahnfried.de/?cat=28	In Erinnerung an Ludwig Hirsch, Der österreichische Liedermacher hatte sich am 24.11.2o11 das Leben genommen. Ludwig Gustav Hirsch wurde am 28. Februar 1946 als Sohn eines Arztes in St. Magdalena bei Hartberg in der Steiermark geboren und wuchs in der Wiener Leopoldstadt auf. [ratings id=”1987″] ciao W.	19
5	http://www.home-of-wahnfried.de/?cat=28	in der Version von Jesse Willard “Pete” Carr (* April 22, 1950). Pete Carr hat in den letzten vier Jahrzehnten bei vielen „Hits“ / Aufnahmen „ beigetragen wie z.B. von Joan Baez, Luther Ingram, Bob Seger, Joe Cocker, Boz Scaggs , Paul Simon , The Staple Singers , Rod Stewart , Barbra Streisand, Wilson Pickett […]	20
5	http://www.home-of-wahnfried.de/?cat=28	Nachdem ich letztens mal die Spinnenweben vor meinem Platten und CD Regal wegwischte fiel mir „A Pagan Place“ nach langer Zeit wieder in die Hände. Was einem in den 80zigern vielleicht noch nicht so bewußt war, möchte ich hier kurz wieder in Erinnerung rufen. Die Inspiration für den Waterboys Song „Red Army Blues“ (auf […]	21
6	http://zw-rail.de/Docs/p14/p14_059.html	„Wir sind guten Mutes, dass wir es schaffen, die S-Bahn Rhein-Neckar bis nach Zweibrücken zu verlängern“, sagte der rheinland-pfälzische Verkehrsminister Roger Lewentz (SPD) bei der Festveranstaltung „20 Jahre Rheinland-Pfalz-Takt“ am Mittwoch in Landau. Das Projekt stehe nun für die Landesregierung auf der Prioritätenliste ganz oben, betonte Lewentz gegenüber der RHEINPFALZ. Seine Zuversicht gründe sich nicht zuletzt auf ein „gutes Gespräch“, das er mit seiner saarländischen Kollegin Anke Rehlinger (SPD) über das Thema geführt habe. Er habe sich gefreut, dass Rehlinger sich danach auch in einem RHEINPFALZ-Interview aufgeschlossen für das Projekt gezeigt habe. Rehlinger hatte darin unter anderem von Vorteilen für den Bahnhof Homburg und die Entwicklung des Biosphärenreservats Bliesgau durch die S-Bahn-Verlängerung nach Zweibrücken gesprochen. (ebu/Archivfoto: Isim)	22
6	http://zw-rail.de/Docs/p14/p14_059.html	Dazu ein Kommentar des Vereins zur Förderung des Schienenverkehrs in und um Zweibrücken e. V., i. V. Rosemarie Pendt:	23
6	http://zw-rail.de/Docs/p14/p14_059.html	Wenn nun noch die NKU, die im Sommer erwartet wird, positiv ausfällt und auch die letzten Zweifler im Saarland übertzeugt worden sind, können wir Unterstützer der Petition mit allen Verantwortlichen, die sich für die Streckenreaktivierung von Homburg nach Zweibrücken einsetzen, in absehbarer Zukunft bei der Jungfernfahrt der S-Bahn auf unserer frisch erneuerten Strecke den Erfolg feiern.	24
6	http://zw-rail.de/Docs/p14/p14_059.html	Helfen Sie uns, liebe Unterzeichner der Petition, soweit es Ihnen möglich ist, nun noch mit, im Saarland letzte Überzeugungsarbeit zu leisten!	25
7	https://berufsjaegerverband.de/organisiation/geschaeftsstelle/	Seit Anfang Juli 2010 hat der Bundesverband Deutscher Berufsjäger einen hauptamtlichen Geschäftsführer. Unser Kollege, Wildmeister Hermann Wolff hat diese Aufgabe übernommen.	26
7	https://berufsjaegerverband.de/organisiation/geschaeftsstelle/	Zu den vordringlichsten Aufgaben von Hermann Wolff zählt u.a. die Umsetzung der neuen Ausbildungsverordnung im Ausbildungsberuf „Revierjäger/in“ und die Beratung und Betreuung der Mitglieder.	27
7	https://berufsjaegerverband.de/organisiation/geschaeftsstelle/	Der Geschäftsführer wird darüber hinaus die Kontakte in allen jagdpolitischen Bereiche auf- und ausbauen, und die inhaltliche Zusammenarbeit mit relevanten Behörden, Verbänden, Institutionen und Sponsoren europaweit intensivieren.	28
7	https://berufsjaegerverband.de/organisiation/geschaeftsstelle/	Hermann Wolff, gebürtiger Westfale, ist ausgebildeter Revierjäger. Er hat seine Prüfung zum Revierjagdmeister 1991 abgelegt und nimmt seit 2004 im Bundesverband die Aufgaben des Ausbildungsbeauftragten wahr. In den letzten beiden Jahrzehnten hat er bei den großen Jagdverlagen Deutschlands in den unterschiedlichsten kaufmännischen Funktionen gearbeitet. Seit vielen Jahren führt er Weimaraner- Langhaar. Seine besondere Passion ist die Niederwildjagd mit dem gut ausgebildeten Jagdhund.	29
7	https://berufsjaegerverband.de/organisiation/geschaeftsstelle/	Das Büro des Bundesverbandes Deutscher Berufsjäger ist täglich zwischen 9.00 und 19.00 Uhr zu erreichen:	30
8	https://bibu.co.at/news/?kicat=2&amp;navcat=2&amp;filter_year=2017&amp;filter_month=01&amp;art_id=2032&amp;=&filter_year=2022&filter_month=06&navcat=&art_id=2662&	"Gerade in den Sommermonaten haben Ferialjobs typischerweise Hochsaison und bedienen nicht nur den Ansporn nach einem monetären Zuverdienst, sondern auch das Sammeln von Praxiserfahrung. Damit (im Nachhinein) keine unangenehmen Konsequenzen eintreten, sollten auch die steuerlichen und sozialversicherungsrechtlichen Aspekte sowie etwaige Auswirkungen auf die Familienbeihilfe berücksichtigt werden. Die nachfolgenden Ausführungen gelten selbstverständlich nicht nur für ""Ferialjobs"", sondern auch für laufende Jobs oder bezahlte Praktika neben dem Studium."	31
8	https://bibu.co.at/news/?kicat=2&amp;navcat=2&amp;filter_year=2017&amp;filter_month=01&amp;art_id=2032&amp;=&filter_year=2022&filter_month=06&navcat=&art_id=2662&	Die ertragsteuerliche Behandlung bei Ferialjobs hängt grundsätzlich davon ab, ob man bei dem Arbeitgeber angestellt ist oder in Form eines Werkvertrags bzw. freien Dienstvertrags tätig wird. Dauert das Angestelltenverhältnis z.B. nur einen Monat (aber jedenfalls kürzer als ein volles Jahr) und werden aufgrund einer entsprechend hohen Entlohnung Sozialversicherung und Lohnsteuer einbehalten, so ist es ratsam, in dem darauffolgenden Kalenderjahr eine Arbeitnehmerveranlagung durchzuführen. Der Antrag auf Arbeitnehmerveranlagung kann sogar bis zu 5 Jahre zurück gestellt werden und führt regelmäßig zu einer Steuergutschrift, da die Bezüge auf das ganze Jahr verteilt werden und eine Neudurchrechnung der Lohnsteuer vorgenommen wird. Gegebenenfalls kann es auch zur antragslosen Arbeitnehmerveranlagung kommen.	32
8	https://bibu.co.at/news/?kicat=2&amp;navcat=2&amp;filter_year=2017&amp;filter_month=01&amp;art_id=2032&amp;=&filter_year=2022&filter_month=06&navcat=&art_id=2662&	Erfolgt die Beschäftigung im Werkvertrag bzw. auf Basis eines freien Dienstvertrags, so liegen Einkünfte aus selbständiger Arbeit vor und es wird keine Lohnsteuer einbehalten. Ab einem Jahreseinkommen von 11.000 € bzw. von 12.000 € wenn auch lohnsteuerpflichtige Einkünfte darin enthalten sind, muss eine Einkommensteuererklärung abgegeben werden. Umsatzsteuerpflicht ist i.Z.m. Ferialjobs auf Werkvertragsbasis bzw. als freier Dienstnehmer theoretisch denkbar, aber jedenfalls erst dann, wenn die Nettoeinnahmen 35.000 € übersteigen, da bis dahin die unechte Umsatzsteuerbefreiung als Kleinunternehmer gilt. Bis zu 35.000 € Nettoumsätzen muss auch keine Umsatzsteuererklärung abgegeben werden.	33
8	https://bibu.co.at/news/?kicat=2&amp;navcat=2&amp;filter_year=2017&amp;filter_month=01&amp;art_id=2032&amp;=&filter_year=2022&filter_month=06&navcat=&art_id=2662&	Der Verdienst aus einem Ferialjob kann, insbesondere wenn er mit anderen Einkünften zusammenfällt, dazu führen, dass die Zuverdienstgrenze für die Familienbeihilfe überschritten wird. Ist dies der Fall, so muss der die Grenze überschreitende Betrag zurückgezahlt werden. An die Familienbeihilfe ist auch das Schicksal des Kinderabsetzbetrags geknüpft. Die (zumeist für die Eltern) unliebsame Rückzahlungsverpflichtung tritt ein, wenn auf das Kalenderjahr bezogen ein steuerliches Einkommen von mehr als 15.000 € (seit 1. Jänner 2020) erzielt wird, wobei gewisse Besonderheiten bei der Ermittlung dieser Grenze zu berücksichtigen sind. Wichtigste Ausnahme ist das Alter, da die Zuverdienstgrenze für Jugendliche vor Vollendung des 19. Lebensjahres keine Bedeutung hat. Ab Beginn des Kalenderjahres, das auf den 19. Geburtstag folgt, muss allerdings unterschieden werden, ob die Einnahmen (z.B. aus dem Ferialjob) in den Zeitraum fallen, in dem Familienbeihilfe bezogen wurde oder nicht. Erfolgt etwa kurzfristig kein Bezug von Familienbeihilfe, so sind Einnahmen während dieses Zeitraums nicht maßgeblich für die Berechnung der Zuverdienstgrenze. Keine Familienbeihilfe wird z.B. bezogen, wenn die vorgesehene Studienzeit in einem Studienabschnitt überschritten wurde. Ebenso wenig zu relevanten Einnahmen zählen z.B. Sozialhilfe als einkommensteuerfreier Bezug, Entschädigungen für ein anerkanntes Lehrverhältnis oder Waisenpensionen. Das für die Zuverdienstgrenze relevante Einkommen ergibt sich schließlich, nachdem die mit den Einnahmen zusammenhängenden Ausgaben abgezogen wurden. Wichtig ist zu beachten, dass für die Familienbeihilfe nicht nur aktive Einkünfte (bei dem Ferialjob sind das im Regelfall Einkünfte aus nichtselbständiger Tätigkeit), sondern alle der Einkommensteuer unterliegenden Einkünfte maßgebend sind - endbesteuerte Einkünfte (z.B. Zinsen oder Dividenden) bleiben steuersystematisch korrekt jedoch außer Ansatz.	34
8	https://bibu.co.at/news/?kicat=2&amp;navcat=2&amp;filter_year=2017&amp;filter_month=01&amp;art_id=2032&amp;=&filter_year=2022&filter_month=06&navcat=&art_id=2662&	Neben dem Beobachten der Einkünfte des laufenden Jahres, um das Überschreiten der Zuverdienstgrenze (z.B. durch einen Ferialjob) antizipieren zu können, ist wichtig, dass bei Überschreiten der Zuverdienstgrenze die Familienbeihilfe im darauffolgenden Jahr neu beantragt werden muss. Voraussetzung ist freilich, dass das steuerliche Einkommen im neuen Jahr 15.000 € unterschreitet. Die Voraussetzungen für den Bezug von Familienbeihilfe bzw. für das Überschreiten der Zuverdienstgrenze ändern sich auch dann nicht, wenn die Auszahlung der Familienbeihilfe direkt an das Kind erfolgt. Dies kann bei Volljährigkeit mit Zustimmung des anspruchsberechtigten Elternteils beim Finanzamt beantragt werden und führt dann auch zur Überweisung des Kinderabsetzbetrags auf das angegebene Konto. Rückforderungsansprüche betreffend die Familienbeihilfe richten sich trotzdem weiterhin an die Eltern.	35
8	https://bibu.co.at/news/?kicat=2&amp;navcat=2&amp;filter_year=2017&amp;filter_month=01&amp;art_id=2032&amp;=&filter_year=2022&filter_month=06&navcat=&art_id=2662&	Die meisten Ferialpraktikanten - wenn sie angestellt sind und somit nicht auf Basis eines Werkvertrags bzw. freien Dienstvertrags arbeiten - werden sozialversicherungsrechtlich wie normale Arbeitnehmer behandelt. Beträgt das Bruttogehalt mehr als 485,85 € monatlich, so treten Pflichtversicherung und Abzug von Sozialversicherungsbeiträgen ein.	36
8	https://bibu.co.at/news/?kicat=2&amp;navcat=2&amp;filter_year=2017&amp;filter_month=01&amp;art_id=2032&amp;=&filter_year=2022&filter_month=06&navcat=&art_id=2662&	"Schließlich sollte aus Arbeitgebersicht darauf geachtet werden, dass die Ferialpraktikanten entsprechend entlohnt werden, da es ansonsten zu empfindlichen Verwaltungsstrafen kommen kann (Stichwort ""Lohn- und Sozialdumpingbekämpfungsgesetz""). Es ist sicherzustellen, dass weder der kollektivvertraglich zu leistende Grundlohn unterschritten wird noch, dass es bei der Bezahlung von Praktikanten zur Nichtgewährung von arbeitsrechtlichem Entgelt kommt, welches laut Gesetz, Verordnung oder Kollektivvertrag gebührt (z.B. Überstunden oder Zuschläge laut Gesetz oder Kollektivvertrag)."	37
8	https://bibu.co.at/news/?kicat=2&amp;navcat=2&amp;filter_year=2017&amp;filter_month=01&amp;art_id=2032&amp;=&filter_year=2022&filter_month=06&navcat=&art_id=2662&	Hier erfahren Sie Interessantes zur aktuellen Judikatur aus Arbeitsrecht, Sozialversicherung und dem gesamten Steuerrecht. So bleiben Sie immer up-to-date.	38
10	https://bonn.leibniz-lib.de/de/zfmk/ueber-uns/2004	"Das Jahr 2004 war für das ZFMK kein gewöhnliches. Am 15. Februar starb nach langer Krankheit der Direktor Prof. Dr. Clas Michael Naumann zu Königsbrück und hinterließ ein aufblühendes Institut mit mehreren Baustellen, die er gerne in Vollendung erlebt hätte. Es folgten viele Monate, in denen das Direktorium unter Leitung des stellvertretenden Direktors Prof. Dr. Wolfgang Böhme die Geschäfte auf dem eingeschlagenen Kurs erfolgreich weiter führte. Erst im Oktober trat der neue Direktor, Prof. Dr. Johann Wolfgang Wägele, seinen Dienst an. Inzwischen konnte der Erweiterungsbau dank der kräftigen Unterstützung des Landes Nordrhein-Westfalen vorangetrieben werden. Die Grundsteinlegung erfolgte am 15. April, das Richtfest am 6. Oktober unter Beteiligung des nordrhein-westfälischen Bauministers Dr. Michael Vesper und der Bonner Oberbürgermeisterin Bärbel Dieckmann. Bei dieser Gelegenheit konnte verkündet werden, dass der Erweiterungsbau als ""CM-Naumann-Bau"" den Namen des bisherigen Direktors tragen wird."	39
10	https://bonn.leibniz-lib.de/de/zfmk/ueber-uns/2004	"In dieser Zeit hatten Mitglieder des Direktoriums, vor allem der Baubeauftragte des ZFMK, Prof. Dr. Michael Schmitt, und in der Verwaltung Frau Agathe Paul viele Entscheidungen zur Gestaltung des Neubaus zu treffen. Parallel konnte das neue Ausstellungskonzept ""Unser blauer Planet - Leben im Netzwerk"" weiter ausgebaut werden: Am 9. Dezember wurde die Ausstellung ""Arktis/Antarktis"" unter Beteiligung echter Polarforscher eingeweiht. Die moderne Ausstellung zeichnet sich durch aktive Einbindung der Besucher und reichen Medieneinsatz aus."	40
10	https://bonn.leibniz-lib.de/de/zfmk/ueber-uns/2004	Auch für die Verwaltung standen Neuerungen an. Auf Empfehlung des Leibniz-Gemeinschaft hin wurde die Kosten-Leistungs-Rechnung eingeführt, was für die Verwaltung zwar eine neue Transparenz des Geldfusses im Institut ermöglicht, zugleich aber auch eine doppelte Buchführung erfordert, da im Landeshaushalt kameralistisch gerechnet wird. Auch hier haben Frau A. Paul und ihre Mitarbeiterinnen und Mitarbeiter mit großem Einsatz herausragende Leistungen vorzuweisen und für Modernisierung gesorgt.	41
10	https://bonn.leibniz-lib.de/de/zfmk/ueber-uns/2004	Im vorliegenden Jahresbericht wird die Arbeit des Instituts vorwiegend in Form übersichtlicher Tabellen dargestellt. Für den Jahresbericht verfogten wir ein neues Konzept: Einige Schwerpunkte werden mit exemplarischen Darstellungen beschrieben, die lebendiger sind als die buchhalterische Aufzählung der Aktivitäten. Alle weiteren Informationen sind in den Tabellen knapp und übersichtlich enthalten. Für nähere Auskünfte stehen die Mitarbeiter des ZFMK zur Verfügung.	42
11	https://bua.regierung.li/BuA/default.aspx?modus=stw&erweitert=true&filter1=T&filter2=1544874077	1) die Beschlüsse Nr. 12/2004 und Nr. 13/2004 des Gemein­samen EWR-Aus­schusses (Ver­ord­nung (EG) Nr. 91/2003 vom 16. Dezember 2002 über die Sta­tistik des Eisen­bahn­ver­kehrs, sowie Ver­ord­nung (EG Nr. 1192/2003 vom 3. Juli 2003 zur Ände­rung der Ver­ord­nung (EG) Nr. 91/2003 über die Sta­tistik des Eisen­bahn­ver­kehrs) und 2) die Ände­rung des Statistikgesetzes	43
12	https://buddhismus-aktuell.de/artikel/hommage-an-die-bodhisattva-greta/	wurde 2004 von Thich Nhat Hanh zum Dharma-Lehrer ernannt. Er ist seit über 20 Jahren Vorsitzender des Vereins „Achtsamkeit in Oldenburg“. Er leitet die Umwelt-AG der DBU und ist seit 2009 Ratsmitglied der DBU.	44
13	https://de.m.wikipedia.org/wiki/Comscore	Comscore (Eigenschreibweise: comScore) ist eine US-amerikanische international tätige Internet-Marktforschungsfirma, die regelmäßig Berichte zur Internetnutzung veröffentlicht.	45
13	https://de.m.wikipedia.org/wiki/Comscore	Comscore Networks wurde im August 1999 in Reston (Virginia)[1] durch Gian Fulgoni und Magid Abraham gegründet. Gian Fulgoni war viele Jahre CEO von Information Resources, einem der größten Marktforschungsunternehmen weltweit. Magid Abraham war Mitte der 1990er Jahre Präsident der IRI.	46
13	https://de.m.wikipedia.org/wiki/Comscore	Die Idee zur Gründung eines Unternehmens hatten Gian Fulgoni und Magid Abraham, als sie mit Mike Santer, einem Investor, über ein Konzept zum Aufbau eines großen Kunden-Panels im Internet zur Marktforschung im Bereich des E-Commerce nachdachten. Herkömmliche Möglichkeiten, Kundenverhalten im Internet nachzuvollziehen, konnten nur schlecht auf die viel seltener auftretenden Onlineeinkäufe (2–3 %) übertragen werden. Um ihr Ziel, ein ausreichend großes Panel aufzubauen, zu erreichen, führten sie eine aggressive, mehrere Millionen Dollar teure und zehn Jahre dauernde Anwerbung durch. Auftretende Fehler sollten durch ausgeklügelte statistische Methoden herausgerechnet werden.	47
13	https://de.m.wikipedia.org/wiki/Comscore	Im Jahr 2000 kaufte Comscore verschiedene Bereiche und Kunden von PCData, einer der ersten auf das WWW spezialisierten Marktforschungsunternehmen. Während PCData durch die Veränderungen im Wettbewerb sowie Patentverletzungen (Klage durch Media Metrix) eine ungewisse Zukunft bevorstand, konnte Comscore durch deren nun große Kundenbasis genauere Daten gewinnen.	48
13	https://de.m.wikipedia.org/wiki/Comscore	Bis 2001 hatte sich Media Metrix zum Marktführer entwickelt, war aber nicht in der Lage, eine stabile finanzielle Grundlage zu schaffen. Media Metrix' schärfster Konkurrent NetRatings hatte größere Kapitalreserven gesammelt und verkündete, das Unternehmen übernehmen und integrieren zu wollen. Nachdem die amerikanische FTC (vergleichbar mit dem Bundeskartellamt) die Übernahme verbot, wich NetRatings von seinen Plänen ab. Im Juni 2002 übernahm schließlich Comscore das Unternehmen.	49
13	https://de.m.wikipedia.org/wiki/Comscore	Das Unternehmen tritt mit seinen Untersuchungen unter anderem gegen die AGOF-Studie „internet facts“ an. Im Heimatmarkt USA stand das Unternehmen unter Druck, da der Branchenverband IAB sowohl Comscore, als auch den Konkurrenten Nielsen Netratings wegen stark differierender Reichweitenzahlen zur Offenlegung der Erhebungsmethoden aufgefordert hatte.	50
13	https://de.m.wikipedia.org/wiki/Comscore	Die von Comscore ermittelten Zahlen über die Aufrufe der Webseiten MySpace und Yahoo waren im 4. Quartal 2006 sehr umstritten[3]. Nielsen Netratings lieferte in dieser Analyse andere Zahlen.	51
13	https://de.m.wikipedia.org/wiki/Comscore	Übersicht der Online-Aktivitäten in Europa. (Memento vom 18. September 2011 im Internet Archive) – Pressemeldung: PR Newswire Europe, Stand: 4. Juni 2007	52
13	https://de.m.wikipedia.org/wiki/Comscore	"↑ comScore Networks Introduces ""Customer Knowledge Platform"" that Provides a 360 ° View of Customer Buying and Browsing Behavior on the Internet (Memento des Originals vom 19. Oktober 2006 im Internet Archive)"	53
13	https://de.m.wikipedia.org/wiki/Comscore	Info: Der Archivlink wurde automatisch eingesetzt und noch nicht geprüft. Bitte prüfe Original- und Archivlink gemäß Anleitung und entferne dann diesen Hinweis.@1@2Vorlage:Webachiv/IABot/www.comscore.com Stand: 18. September 2000 „(englisch)“	54
13	https://de.m.wikipedia.org/wiki/Comscore	↑ IPO-Pläne: ComScore will an die Börse - Bericht von Stanzl Jochen auf boerse-go.de, Stand: 16. April 2007	55
15	https://dorfinflammen.de/	Am 1. April 1995 sind es 50 Jahre, dass Zapfendorf durch die Explo­sion eines Munitionszuges in Schutt und Asche gelegt wurde. Die Einwohner, die heute 50 Jahre alt oder jünger sind, haben keine Erinnerung an diesen Tag. Die älteren, die erzählen können, wer­den immer weniger. Man kann immer nur aus zweiter Hand über die Ereignisse […]	56
15	https://dorfinflammen.de/	Der 1. April 1945 in Zapfendorf Der 1. April 1945 war ein Ostersonntag. Pfarrer in Zapfendorf war Johann Maier, der 1948 verstarb. 7.30 Uhr: Beginn der Frühmesse in Zapfendorf 7.50 Uhr: Fliegeralarm mit Tieffliegerangriff 8.30 Uhr: Ein auf dem Bahnhof abgestellter Munitionszug wird getroffen, der in einer ersten Detonation explodiert und viele Dächer und Häuser […]	57
