json_line_no	url	text	line_id
148	http://ozaccessory.co.kr/member/join.html	"①""몰"" 이란 오즈악세사리 회사가 재화 또는 용역(이하 ""재화등""이라 함)을 이용자에게 제공하기 위하여 컴퓨터등 정보통신설비를 이용하여 재화등을 거래할 수 있도록 설정한 가상의 영업장을 말하며, 아울러 사이버몰을 운영하는 사업자의 의미로도 사용합니다."	21
152	https://semiye.com/tag/%EB%B9%84%ED%83%80%EB%AF%BCD	"하얀 얼굴이 더 빨리 노화?…하얀얼굴 단점도? 얼굴 피부 노화 방지법은? ""하얀 얼굴이 빨리 노화된데요.""""아니, 피부색하고 노화가 무슨 연관이 있나요?"" ""하얀 얼굴 피부가 빨리 노화된다는 연구결과가 있는데요."" ""연구결과라고 하니 믿을 수 밖에 없는데 이해가 안되네요.""""그러게요, 흰 피부가 참 부럽던데. 흰피부가 안좋나요."" ""흰 피부 간직하는 게 모두의 꿈이잖아요."" ""그러게요, 과학적 근거가 있다니 믿을 수 밖에 없지만."" ""맞아요, 참 별의별 연구를 다 하네요."" 사람들은 누구나 병없이 오래오래 살고 싶어 합니다. 더불어 젊음을 오래오래 간직하고 싶어합니다. 인간의 이런 바람과 달리 유한한 존재인 인간은 끊임없이 병에 시달립니다. 아름다운 꽃이 활짝 피었다가 지듯이 인간의 젊음과 아름다움도 세월이 가면 늙습니다. 그런데, 하얀 얼굴이 다른 색깔의 얼굴보다 빨리 늙는.."	22
166	https://kiss.kstudy.com/thesis/thesis-view.asp?key=3414558	An Experimental Study on Improvement of Computer Education for Future University Entrance Examination	23
166	https://kiss.kstudy.com/thesis/thesis-view.asp?key=3414558	세계 여러 나라에서 정보교육의 중요성을 강조하고 있는 흐름에 맞도록 한국도 개선할 필요가 있다. 일본에서는 정보과목을 독립교과로 지정하여 대학입학시험에 반영하는 것을 검토함과 동시에 이를 더욱 구체화 시키기 위해 대학정보입시 전국모의시험을 매년 시행하고 있다. 이에 한국에서도 정보교육을 받은 고등학생을 대상으로 일본의 대학정보입시 전국모의시험을 측정하여 한국 고등학생의 현 위치를 알아보고자 한다.	24
167	https://www.cosmopolitan.co.kr/article/32410	크록스가 한층 업그레이드된 새로운 '라이트라이드™' 슈즈 컬렉션의 론칭을 맞아 행사를 진행했다. 글로벌 홍보대사 윤아와 함께해 더욱 특별했던 그 현장을 코스모가 공개한다.::크록스, 윤아, 클로그, 라이트라이드, crocs, 코스모폴리탄, COSMOPOLITAN::	25
170	http://gyeongsangtimes.com/news/view.php?no=5432	이날 행사에서는 김천시 위기근로자 지원센터의 전문 컨설턴트 상담 부스를운영하여 참여 구직자의 이력서 및 자기소개서 컨설팅 실시, 1:1 구직자-기업인사담당자 간 채용부스를 운영했으며, 참여자를 대상으로 지문적성검사, 도형심리검사등 부대행사도 진행했다.	26
170	http://gyeongsangtimes.com/news/view.php?no=5432	위기근로자 Job 매칭 데이는 2022년 고용안정 선제대응패키지 지원사업의 일환으로 추진되는 행사로 기업체․구직자 간 구인-구직 만남의장을 정기적으로마련함으로써 지역 내 위기근로자 채용에 대한 인식확산 및 기업의 부족한인력을 공급하기 위해 시에서는 12월까지 매달 1회씩 총 8회 본 행사를 추진해 나갈 예정이다.	27
170	http://gyeongsangtimes.com/news/view.php?no=5432	"김성환 일자리경제과장은 ""코로나19의 장기화로 침체된 채용시장을살리기 위해 매달 진행하는 본 행사에 많은 기업체 및 구직자가 참여해 양질의 일자리 창출,채용시장을 활성화하는 데 많은 관심과 참여를 바란다""고 밝혔다."	28
184	https://www.me.co.kr/sub/detail.php?itemNo=10501	자신에게 피냄새가 풍길 때마다 기루에 들러 여자의 몸으로 피를 씻어내는 습관을 갖고 있는 추공. 어느 날 자신을 죽여달라고 부탁하는 한 무사의 청을 그대로 면전에서 거절한 그는 길을 가던 도중 신랑을 찾는다고 써붙이고 다니는 귀여운 소녀 소소를 발견한다. 추공은 그녀가 찾는 신랑감이 바로 자신임을 알고 놀라고 마는데…	29
187	https://miraculous.to/kr/watch?s=4&e=26	미라큘러스 레이디버그 시청하기 Strike Back (Shadow Moth's Final Attack - Part 2) 시즌 4 에피소드 26 온라인 무료, 에서 Miraculous.TO!	30
187	https://miraculous.to/kr/watch?s=4&e=26	사용 중인 기기나 브라우저가 이 오디오와 영상을 위한 코덱(H.264/AAC)을 지원하지 않거나, 해당 영상 파일에 접근하는데 문제가 있을 수 있습니다. 다른 브라우저로 다시 시도해 보세요. (크롬 혹은 파이어폭스)	31
191	http://assinmun.kr/news/view.php?no=9707	아산시 신창면 복지이장단(단장 이범철)과 신창면 행정복지센터가 어버이날을 맞이해 6일 관내 홀몸 어르신 가정에 방문해 카네이션을 달아드리고 준비한 선물과 함께 감사 인사를 전달했다. Ⓒ 사진 = 아산시청 제공	32
191	http://assinmun.kr/news/view.php?no=9707	[아산신문] 아산시 신창면 복지이장단(단장 이범철)과 신창면 행정복지센터가 어버이날을 맞이해 6일 관내 홀몸 어르신 가정에 방문해 카네이션을 달아드리고 준비한 선물과 함께 감사 인사를 전달했다.	33
191	http://assinmun.kr/news/view.php?no=9707	"임황선 면장은 ""제50회 어버이날을 맞이해 작지만 의미 있는 시간이 됐으면 하는 마음에 이번 행사를 추진하게 됐다. 효를 실천하는 따뜻한 신창면이 되도록 더욱 노력하겠다""고 밝혔다."	34
205	http://wiki.hash.kr/index.php/%EA%B0%80%EA%B3%84	가계(家計, households)는 자원, 목표, 가치관을 공유하는 가족원을 인적 구성으로 하여 자원의 배분활동 및 소비활동을 행하는 경제단위이다. 보통 '세대'라는 단위로 쓰인다.	35
210	http://newsgg.net/news/article.html?no=114031	경기도여성가족재단 정정옥 대표이사는 20일 재단 회의실에서 경기도국공립어린이집연합회 김복순 회장, 그림책놀이연구소 '달달(達)' 안성숙 소장과 함께 '양육친화문화 확산을 위한' 업무협약서에 서명했다.	36
210	http://newsgg.net/news/article.html?no=114031	업무협약을 체결한 기관들은 ▲강사은행에 위촉된 부모교육전문강사 및 성평등교육전문 강사 무료 파견, 일반연계 ▲경기아이사랑 부모학교 '부모성장 프로젝트'사업 수요처 발굴 ▲아동학대예방사업의 교육 및 홍보 ▲아동놀권리증진교육사업 참여 및 홍보 등에 대한 협력을 약속했다.	37
210	http://newsgg.net/news/article.html?no=114031	이번 협약을 계기로 재단은 양 기관과 강사은행, 경기아이사랑부모학교 부모성장프로젝트, 아동학대예방사업, 아동놀권리증진교육사업 등 업무 협력 및 네트워크 형성을 통해 사업을 활성화할 계획이다.	38
225	https://ozikorea.tistory.com/tag/%ED%95%9C%EC%98%A5%ED%8E%9C%EC%85%98	100년 된 한옥펜션 지리산 '곡전재' 100년 된 한옥펜션 지리산 '곡전재' 금환락지(金環洛地), 지리산 선녀가 떨어뜨린 금가락지 형국 최고의 명당터로 손꼽히는 구례 '곡전재'는 그 역사가 무려 100년이나 된 전통한옥입니다. 한옥 5채에 2.5m 높이로 쌓은 호박돌 담장, 뒷마당에는 대나무숲이 있는 대가집이지요. 이런 고가에서 하룻밤 잘 수 있다면 대단한 영광이 아닐까 합니다. '곡전재'는 19번국도를 사이에 두고 호남지역 대표적인 명가 가운데 하나인 '운조루' 맞은편에 있습니다. 넓은 평지에 자리한 곡전재를 감싸고 있는 것은 2.5m 높이의 호박돌 담장과 대나무 숲. 아마도 강바람을 막기 위해 높이 쌓은 것이 아닌가 합니다. 곡전재가 자리한 구례군 토지면 오미리는 풍수에서 금가락지가 땅에 떨어진 곳이라는 금환락지 형국의 명당으로 알려져 .. 2009. 4. 19.	39
228	https://www.dunesquare.com/tag/%EB%8D%94%ED%82%B9%EC%B9%B4%EC%A7%80%EB%85%B8/	베팅 개요를 탐색하는 것 외에도 여러 다른 회원의 외관을 모니터링하십시오. 자동 마법처럼 보상을 경험하는 경우, 자본 유출에 대한 베팅 사양을 사용하여 실험해야합니다. 다음으로, 단순히 장소를 완전히 연습 할 때마다 회전을 짜내고 중요한 솔루션을 맞추고 거실 주방 테이블 활동과 관련하여 이러한 적합을 시작하십시오. Klee's Scorecard (and prediction): Who to share a blackjack table with — Jon […]	40
235	http://jeonjucj.kr/news/20811	전북대병원 감사실 주관으로 지난 18일 임직원의 청렴 준수의무를 강화하고 윤리경영 실천의지를 확고히 하기 위해 병원 본관 1층 로비 및 임상연구지원센터 1층 로비에서 'CUH 클린데이' 행사를 개최했다고 21일 밝혔다.	41
235	http://jeonjucj.kr/news/20811	또한 전 직원을 대상으로 실시한 청렴슬로건 공모에서 최우수상으로 선정된 '내가 지킨 우리 건강! 함께 지킬 청렴 건강!'을 SMS 문자로 발송해 청렴한 조직문화 정착 및 청렴의식 확산에 기여토록 했다.	42
243	https://www.yinks.or.kr/post/6%EA%B6%8C-1%ED%98%B8_-hans-joachim-maaz_%EB%8F%85%EC%9D%BC%ED%86%B5%EC%9D%BC%EA%B3%BC%EC%A0%95%EC%97%90-%EB%82%98%ED%83%80%EB%82%9C-%EC%82%AC%ED%9A%8C%EC%8B%AC%EB%A6%AC%EC%A0%81-%EB%82%9C%EC%A0%9C%EB%93%A4	1990년 이룩된 동서독의 통일은 대부분의 독일인들에게 있어 기쁨 을 주는 소식이자 축하할 만한 사건이었다. 동독인들은 훨씬 더 나 은 삶, 생활수준의 물질적 향상, 여행의 자유, 정치상황의 민주화, 그 리고 법치국가를 임원했었고, 서독안들은 스스로를 사회주의 사회사 상에 대해 '역사의 승리자'라고 느끼며 커다란 이윤을 가져올 동독 및 유럽으로의 새로운 시장진출의 기회를 기대하고 있었다. 정치, 행 정기술, 경제, 문화분야에 있어 동독이 서독화되는 과정에서 포괄적 인 엘리트교류가 이뤄지면서 동독사회의 요직 대부분을 서독인들이 차지하게 되었고, 이로써 서독인들에게는 새로운 직업적인 성공의 기회가 열렸다.	43
277	https://yup1984.com/tag/%ED%94%84%EB%A6%B0%EC%84%B8%EC%8A%A4%ED%81%AC%EB%A3%A8%EC%A6%88	2016 프린세스 크루즈 (싱가폴&태국) - #3 크루즈 승선 / 쉽투어 / 사바티니 (DAY1) || 본격 승선 그리고 첫째날 싱가폴에서 점심식사를 마치고 다시 마리나베이 크루즈 터미널로 이동해서 승선을 했어요. 승선시간은 대부분의 크루즈가 비슷합니다. 오후 4시~5시쯤 출발하니까 늦어도 3시까지는 배에 타야합니다. 저는 점심을 먹고 바로 1시쯤 승선을 했어요. 생각보다 사람이 많이 없어서 금방 승선했습니다. 승선 후 선내 모든 시설 이용이 바로 가능합니다. 먼저 크루즈 터미널에서 짐을 찾고 바로 승선하기로 합니다. . . . . ▲ MRT를 타고 와서 크루즈센터를 향해 걸어 갑니다. 정면에 보이는 배는 우리 배는 아니고요 반대편에 배가 우리배에요. 여기서는 잘 안보입니다..ㅠㅠ . . . . ▲ 승선하느라 사진을 많이 못 찍었는데.. 승선의 순서를 간단합니다. 먼저 밖에서 수하물을 부칩니다. 미리.. 더보기	44
278	https://beauty-health.ysu.ac.kr/beauty-health/CMS/Contents/Contents.do?mCode=MN019	2012년도 전국에서 최초로 와이즈유 우리대학이 성인학습자 중심 미용분야 융합형 미용건강관리 전공이 개설 되었습니다. 특히 성인 세대들이 제2의 인생 설계를 위한 실무중심의 교육과정으로 피부미용, 헤어미용, 메이크업 및 네일미용, 건강관련분야 등 전문가 인재를 양성하는 학과입니다. 학생들 대부분이 미래의 뷰티산업 CEO를 목표로 공부하고 있으며 졸업생 90%가 창업을 하였습니다. 미용건강관리전공은 대학본부의 교육방침인 강소기업 CEO형 인재상 배출과 미래의 뷰티산업을 선도 할 수 있도록 산학일체형 교육과 창업을 목표로 하고 있습니다. 미용건강관리전공을 이수한 졸업생들은 산업체 및 대학원 진학을 통하여 교육계 등에서 활약하고 있으며 그들로 결성된 동문회는 선.후배간의 인적 유대로 이어져 뷰티분야에서 자랑이기도 합니다.	45
291	https://www.newsis.com/view/?id=NISX20220519_0001878113	"[워싱턴=AP/뉴시스] 조 바이든 대통령이 9일(현지시간) 백악관 사우스코트에서 열린 반도체 공급망 대책 회의에 참석하고 있다. 바이든 대통령은 ""삼성이 텍사스에 170억 달러 규모의 반도체 공장을 짓기로 했다""라며 ""이를 통해 양질의 일자리 2천 개를 창출할 것""이라고 밝혔다. 이 자리엔 삼성전자 최시영 파운드리 부문 사장이 화상으로 참여했다. 2022.03.10."	46
291	https://www.newsis.com/view/?id=NISX20220519_0001878113	[서울=뉴시스] 양소리 기자 = 조 바이든 미국 대통령이 20일 한국에 도착한다. 늦은 오후 입국이 예고된 바이든 대통령의 첫 일정은 삼성전자 평택 반도체 공장 방문이다. 윤석열 대통령도 이 자리에 동행하며 일정을 마친 뒤 두 사람은 5분 안팎의 모두발언을 할 것으로 보인다.	47
293	https://shindonga.donga.com/3/all/13/103445/1	◁ 섬진강 물이 잔잔한 이유는 원효대사의 효심 때문이라고 한다. 강물 소리에 잠을 잘 수 없다는 어머니의 하소연에 원효는 섬진강으로 달려가 불공을 드리고 물소리를 오산 밑에 가둬버렸다는 설화가 전해진다.<br>▷ 조선 영조시대에 방풍림으로 조성한 1000여 그루의 노송숲이 현재 하동 송림공원이 됐다.	48
300	https://www.newsis.com/view/?id=NISX20220526_0001886135	김용준의 싱글 '그때, 우린'은 각자의 사정으로 이별을 맞이한 사람들과의 기억을 아우르는 이야기다. 그의 호소력 짙은 보컬과 어쿠스틱 기타 선율이 어우러져 대중들에게 위로와 공감을 전달한다.	49
307	https://www.hankyung.com/sports/article/2003070885031	'빅 초이' 최희섭(24·시카고 컵스)이 정상 타격감을 되찾아 맹타를 휘둘렀다. 최희섭은 8일(한국시간) 시카고 리글리필드에서 열린 미국프로야구 플로리다 말린스와의 홈경기에서 3타수 2안타,2득점하는 등 공수에서 크게 활약해 팀의 6-3 승리를 뒷받침했다. 부상에서 회복된 후 5게임에서 5개의 안타를 친 최희섭은 타율을 종전 0.247에서 0.255로 높였다. 전날 대타로 나와 안타를 뽑지 못했던 최희섭은 이날 1루수 겸 5번타자로 선발출장,2회 첫 타석에서 우전안타로 진루한 다음 알렉스 곤살레스의 좌월홈런으로 홈을 밟았다. 4회에도 볼넷으로 출루,곤살레스의 희생번트로 2루를 밟은 최희섭은 매트 글레멘테의 우전 2루타때 결승점이 된 두번째 득점에 성공했다. 최희섭은 5회 1사 후 우전안타를 때린 뒤 7회 마지막 타석에서는 삼진을 당했다. 시카고는 3-3으로 맞서던 4회 최희섭의 볼넷과 2안타로 3점을 뽑아내 6-3으로 승리했다.	50
314	https://www.cosinkorea.com/news/section_list_all.html?sec_no=308	#각질층 세포간지질 배향성평가방법 구축 표피의 최외층을 덮고 있는 각질층은 각질층세포와 그 틈새를 채우는 세포간지질로 이루어지며 세포간지 질은 라멜라 구조라고 불리는 층상구조로 되어 있다. 이 구조에 의해 수분을 유지하기 위한 보습 기능과 체외로부터의 이물질 침입, 체내로부터의 수분 증발을 막는 장벽 기능을 갖고 있다. 피부의 장벽 기능은 각질 층의 하층에 있는 과립층의 라멜라 과립으로부터 각질 층으로 방출된 지질이 세포간지질이 되어 각질층 세포의 틈새를 메우고1)각질층 구조를 유지함으로써 발휘된다. 그 때문에 피부의 장벽 기능을 유지하기 위해서는 과립층으로부터 각질층으로의 지질 공급과 각질층의 구조 유지가 중요하다고 생각된다. 그림2 Laurdan에 의해 염색한 배양표피의 지질 배향성 (주)시세이도에서 개발된 폴리옥시에틸렌 폴리옥시프로필렌 랜덤 공중합체 디메틸에테르(polyoxyethylene/polyoxypropylene dimethylether : EPDME)(그림1)는 보습기능을 가지며도데실황산나트륨(sodium dodecyl sulfate, SDS)으로 거칠어진 피부에 경피수분증발량(TEWL)의 상승을 억제해 장벽 기능을 회복시키는 효과가…	51
