json_line_no	url	text	line_id
42	https://www.wikiwand.com/nl/Lou_Rawls	Rawls was al vanaf 18-jarige leeftijd bezig met een eigen stichting voor kinderen in derdewereldlanden en in oorlogsgebieden. Hij zette zich in voor goede doelen, zoals het United Negro College Fund, dat sinds 1944 beurzen verstrekte aan zwarte middelbare scholieren. Vanaf 1980 organiseerde hij een fondswervingsshow, waarvoor hij veel met name zwarte artiesten wist te strikken. Na zijn dood ging dit project verder als de Lou Rawls Parade.	25
42	https://www.wikiwand.com/nl/Lou_Rawls	In december 2005 werd bekend dat Rawls aan longkanker leed en een hersentumor had. Hij overleed op 6 januari 2006 in een ziekenhuis in Los Angeles en werd begraven in Forest Lawn Memorial Park. Hij liet zijn volledige erfenis na aan liefdadigheidsinstellingen.	26
46	https://www.ziekenhuischeck.nl/ziekenhuizen/bravis-ziekenhuis/behandeling/amandelontsteking/	In 2020 heeft 4,06% van de patiënten in het Bravis ziekenhuis binnen 14 dagen na de operatie aan de amandelen opnieuw een operatie gehad vanwege een nabloeding.	27
47	https://studioghiblinl.wordpress.com/category/the_cat_returns/	Archief Maand selecteren juli 2021 (1) augustus 2020 (1) april 2020 (1) februari 2020 (1) augustus 2019 (2) juli 2019 (1) mei 2019 (3) april 2019 (3) maart 2019 (9) november 2018 (2) mei 2018 (2) april 2018 (1) december 2017 (1) oktober 2017 (2) september 2017 (2) augustus 2017 (1) juli 2017 (2) maart 2017 (1) februari 2017 (1) januari 2017 (1) november 2016 (1) oktober 2016 (1) september 2016 (1) augustus 2016 (1) juli 2016 (1) april 2016 (2) maart 2016 (2) februari 2016 (1) januari 2016 (1) december 2015 (4) november 2015 (1) oktober 2015 (1) september 2015 (3) juli 2015 (1) mei 2015 (1) maart 2015 (3) februari 2015 (1) januari 2015 (5) december 2014 (1) november 2014 (1) oktober 2014 (1) september 2014 (1) augustus 2014 (4) juli 2014 (7) juni 2014 (5) mei 2014 (4) april 2014 (11) maart 2014 (4) februari 2014 (9) januari 2014 (7) december 2013 (5) november 2013 (8) oktober 2013 (9) september 2013 (8) augustus 2013 (5) juli 2013 (4) juni 2013 (6) mei 2013 (1) april 2013 (3) maart 2013 (6) februari 2013 (8) januari 2013 (9) december 2012 (2) augustus 2011 (1) juli 2011 (1) juni 2011 (2) mei 2011 (1) maart 2011 (3) februari 2011 (2) januari 2011 (10) juli 2010 (1) juni 2010 (2) mei 2010 (2) april 2010 (2) maart 2010 (1) februari 2010 (2) januari 2010 (2) december 2009 (2) november 2009 (3) oktober 2009 (4) september 2009 (2) augustus 2009 (3) juli 2009 (6) juni 2009 (11) mei 2009 (4) april 2009 (1) maart 2009 (12) februari 2009 (3) januari 2009 (3) december 2008 (16)	28
49	https://www.jeugdrecht.be/search?search=&sort_bef_combine=created_ASC&sort_by=created&sort_order=ASC&tags%5B0%5D=tags%3A9&tags%5B1%5D=tags%3A11&tags%5B2%5D=tags%3A12&tags%5B3%5D=tags%3A18&tags%5B4%5D=tags%3A19&tags%5B5%5D=tags%3A21&tags%5B6%5D=tags%3A22&tags%5B7%5D=tags%3A26&tags%5B8%5D=tags%3A29	(-) aansprakelijkheid (9) afstamming (8) bekwaamheid (29) beroepsgeheim (17) dossier (2) (-) erfrecht (4) financieel (31) gezondheid (18) (-) grondrechten (38) (-) identiteit (11) (-) jeugddelinquentie (29) (-) jeugdhulp (37) (-) onderhoudsplicht (9) (-) onderwijs (14) ouderlijk gezag (29) ouders en familie (19) pleegzorg (15) verontrusting (10) vertegenwoordiging (10) (-) vertrouwenspersoon (2) vreemdelingen (15) wonen (7)	29
51	https://www.tvgemist.be/de-afspraak-op-vrijdag/seizoen-2022-aflevering-16-de-afspraak-op-vrijdag-20220520-233477	In de Afspraak op Vrijdag van 20 mei heeft Ivan De Vadder Vlaams minister van Omgeving Zuhal Demir (N-VA) te gast, samen met politicoloog Carl Devos (UGent) en oud-rector van de KULeuven Rik Torfs. Ze hebben het over een mogelijke heronderhandeling van het stikstofakkoord en de personeelswissels bij CD&V.	30
52	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:HR:2014:1650	gewezen op het beroep in cassatie van [X] te [Z], Duitsland (hierna: belanghebbende) tegen de uitspraak van het Gerechtshof Arnhem-Leeuwarden van 4 juni 2013, nr. 12/00149, op het hoger beroep van de Inspecteur en het incidentele hoger beroep van belanghebbende tegen een uitspraak van de Rechtbank te Leeuwarden (nr. AWB 10/1773) betreffende de aan belanghebbende gerichte beschikking als bedoeld in artikel 3.65, lid 4, van de Wet inkomstenbelasting 2001.	31
53	https://www.unitedconsumers.com/zorgverzekering/gezondheidsdossier/zwangerschapsdiabetes.jsp	Met overgewicht heeft u een verhoogd risico op zwangerschapsdiabetes. Overgewicht betekent een BMI van 30 of hoger.	32
54	https://reclamebureaus.xyz/gjm-den-hertog-beheer-bv/583582770000	G.J.M. den Hertog Beheer B.V. is één van de reclamebureaus in Hardenberg. Op deze pagina vindt u adres-, contact en bedrijfsgegevens van G.J.M. den Hertog Beheer B.V. Het bedrijf is gevestigd op het adres Schoutenhof 47 met de postcode 7773CC. G.J.M. den Hertog Beheer B.V. is opgericht op 11 juli 2013 en heeft als rechtsvorm besloten vennootschap .	33
54	https://reclamebureaus.xyz/gjm-den-hertog-beheer-bv/583582770000	G.J.M. den Hertog Beheer B.V. is geregisteerd bij de Kamer van Koophandel onder KvK nummer 58358277 en heeft als vestigingsnummer 27701638. Bij dit bedrijf werkt 1 persoon.	34
54	https://reclamebureaus.xyz/gjm-den-hertog-beheer-bv/583582770000	Bent u eigenaar van het bedrijf G.J.M. den Hertog Beheer B.V.? Dan kunt u de bedrijfsgegevens bewerken, afschermen of verwijderen. Alle wijzigingen worden handmatig gecontroleerd om misbruik van deze functie te voorkomen.	35
60	https://www.sveakeukens.nl/merken/hansgrohe	Design maakt het verschil: al meer dan 30 jaar bepaalt Phoenix Design het gezicht van het merk hansgrohe. Producten van Hansgrohe zijn tijdloos, mooi en uiterst functioneel: dat blijkt uit de vele designprijzen en kwaliteitsonderscheidingen die vakjury's aan het topmerk uitreiken.	36
60	https://www.sveakeukens.nl/merken/hansgrohe	Bij 'kwaliteit' denkt men in eerste instantie aan hoogwaardige producten. Die krijg je van ons, zonder meer. Hansgrohe levert alleen uitstekende, voor drinkwater geschikte materiaalsoorten die in langetermijntests zijn goedgekeurd.	37
60	https://www.sveakeukens.nl/merken/hansgrohe	"Svea Keuken & Bad Locatie & Openingstijden	......................................................................................."	38
61	https://www.werkenbijkinderopvang.nl/tag/cao-kinderopvang-2022/	Het Pensioenfonds Zorg en Welzijn (PFZW) stelt jaarlijks de premies voor het ouderdoms- en partnerpensioen (OP/PP) en het arbeidsongeschiktheidspensioen (AP) vast. In de Cao Kinderopvang is de verdeling van de…	39
64	https://www.zzf.nl/2018/12/24/	Rafael van der Vaart en Estavana Polman, samen sterk in de strijd tegen Zeldzame Ziekten! Op zaterdag 22 december vond de officiële prijsuitreiking...	40
70	https://nl.wikipedia.org/wiki/Adam_Malik	↑ In de Archipel, Nationale helden van Indonesië. In de Archipel (28 maart 2019). Gearchiveerd op 4 november 2019. Geraadpleegd op 23 december 2019.	41
73	https://strotski.nl/bio/	Guy Sonnen, geboren in Maastricht en tot acteur opgeleid aan Studio Herman Teirlinck in Antwerpen, studeerde zang bij Paula Salomon Lindbergh, Caroline Watkinson, Ernst Boreel, Valentin Soukodolets en Henk Smit. Acteur bij Sater, Globe en Persona en voor film en tv. In de jaren '70 en '80 creëert hij met zijn Muziektheatergroep Kip vele straatopera's. Als solist werkte hij o.a. met Studio Hinderik, het Russisch Kamerkoor, Feike Boschma, het Willem Breuker Kollektief en de Nederlandse Reisopera.	42
73	https://strotski.nl/bio/	Henk Zwart is acteur, regisseur en zanger en studeerde in 1987 af aan de Amsterdamse Hogeschool voor de Kunsten, Afdeling Mime. In datzelfde jaar richtte hij met twee collega's de theatergroep Suver Nuver op. Dit trio heeft in haar 21-jarig bestaan (1987-2008) een dertigtal baldadige, poëtische en fysiek humorvolle voorstellingen gemaakt en gespeeld in theaters, op festivals en op locatie in zowel binnen– als buitenland. Vanaf 2009 werkt hij als regisseur en dramaturg bij muziektheaterproducties, zowel voor kinderen als volwassenen. Daarnaast is hij zanger van klassiek en hedendaags repertoire.	43
75	https://zoek.officielebekendmakingen.nl/stb-2017-508.html	Onze Minister zendt binnen vijf jaar na de inwerkingtreding van de Wet van 29 november 2017 tot wijziging van diverse onderwijswetten in verband met het pseudonimiseren van het persoonsgebonden nummer van een onderwijsdeelnemer ten behoeve van het bieden van voorzieningen in het kader van het onderwijs en de begeleiding van onderwijsdeelnemers (Stb. 508) aan de Staten-Generaal een verslag over de doeltreffendheid en effecten van artikel 178a, elfde tot en met veertiende lid, in de praktijk.	44
75	https://zoek.officielebekendmakingen.nl/stb-2017-508.html	Onze Minister zendt binnen vijf jaar na de inwerkingtreding van de Wet van 29 november 2017 tot wijziging van diverse onderwijswetten in verband met het pseudonimiseren van het persoonsgebonden nummer van een onderwijsdeelnemer ten behoeve van het bieden van voorzieningen in het kader van het onderwijs en de begeleiding van onderwijsdeelnemers (Stb. 508) aan de Staten-Generaal een verslag over de doeltreffendheid en effecten van artikel 147, achtste tot en met elfde lid, in de praktijk.	45
75	https://zoek.officielebekendmakingen.nl/stb-2017-508.html	Onze Minister zendt binnen vijf jaar na de inwerkingtreding van de Wet van 29 november 2017 tot wijziging van diverse onderwijswetten in verband met het pseudonimiseren van het persoonsgebonden nummer van een onderwijsdeelnemer ten behoeve van het bieden van voorzieningen in het kader van het onderwijs en de begeleiding van onderwijsdeelnemers (Stb. 508) aan de Staten-Generaal een verslag over de doeltreffendheid en effecten van artikel 164a, twaalfde tot en met vijftiende lid, in de praktijk.	46
75	https://zoek.officielebekendmakingen.nl/stb-2017-508.html	Onze Minister zendt binnen vijf jaar na de inwerkingtreding van de Wet van 29 november 2017 tot wijziging van diverse onderwijswetten in verband met het pseudonimiseren van het persoonsgebonden nummer van een onderwijsdeelnemer ten behoeve van het bieden van voorzieningen in het kader van het onderwijs en de begeleiding van onderwijsdeelnemers (Stb. 508) aan de Staten-Generaal een verslag over de doeltreffendheid en effecten van artikel 103b, twaalfde tot en met vijftiende lid, in de praktijk.	47
75	https://zoek.officielebekendmakingen.nl/stb-2017-508.html	Onze Minister zendt binnen vijf jaar na de inwerkingtreding van de Wet van 29 november 2017 tot wijziging van diverse onderwijswetten in verband met het pseudonimiseren van het persoonsgebonden nummer van een onderwijsdeelnemer ten behoeve van het bieden van voorzieningen in het kader van het onderwijs en de begeleiding van onderwijsdeelnemers (Stb. 508) aan de Staten-Generaal een verslag over de doeltreffendheid en effecten van artikel 179, negende tot en met twaalfde lid, in de praktijk.	48
75	https://zoek.officielebekendmakingen.nl/stb-2017-508.html	Onze Minister zendt binnen vijf jaar na de inwerkingtreding van de Wet van 29 november 2017 tot wijziging van diverse onderwijswetten in verband met het pseudonimiseren van het persoonsgebonden nummer van een onderwijsdeelnemer ten behoeve van het bieden van voorzieningen in het kader van het onderwijs en de begeleiding van onderwijsdeelnemers (Stb. 508) aan de Staten-Generaal een verslag over de doeltreffendheid en effecten van de artikelen 2.3.6a, negende tot en met twaalfde lid, en 2.5.5a, twaalfde tot en met vijftiende lid, in de praktijk.	49
75	https://zoek.officielebekendmakingen.nl/stb-2017-508.html	Onze Minister zendt binnen vijf jaar na de inwerkingtreding van de Wet van 29 november 2017 tot wijziging van diverse onderwijswetten in verband met het pseudonimiseren van het persoonsgebonden nummer van een onderwijsdeelnemer ten behoeve van het bieden van voorzieningen in het kader van het onderwijs en de begeleiding van onderwijsdeelnemers (Stb. 508) aan de Staten-Generaal een verslag over de doeltreffendheid en effecten van artikel 7.52, negende tot en met twaalfde lid, in de praktijk.	50
76	https://collectie.nmm.nl/nl/collectie/detail/902240/	Koninklijke Landmacht (1813/1814-heden), 1e Regiment Infanterie (1841-1940), Koninklijke Landmacht (1813/1814-heden), 1e Regiment Infanterie (1841-1940), 1851-1900, bataljonskazerne, bataljonskazerne, Nederlands, Assen, magazijn, Magazijn voor Kleeding en Nachtleger	51
78	https://nl.m.wikipedia.org/wiki/Lijst_van_voetbalinterlands_Isra%C3%ABl_-_Luxemburg	Deze lijst van voetbalinterlands is een overzicht van alle officiële voetbalwedstrijden tussen de nationale teams van Israël en Luxemburg. De landen speelden tot op heden[1] negen keer tegen elkaar. De eerste ontmoeting, een vriendschappelijke wedstrijd, werd gespeeld in Petach Tikwa op 19 december 1984. Het laatste duel, een kwalificatiewedstrijd voor het Wereldkampioenschap voetbal 2014, vond plaats op 16 oktober 2012 in Ramat Gan.	52
78	https://nl.m.wikipedia.org/wiki/Lijst_van_voetbalinterlands_Isra%C3%ABl_-_Luxemburg	"Overgenomen van ""https://nl.wikipedia.org/w/index.php?title=Lijst_van_voetbalinterlands_Israël_-_Luxemburg&oldid=61386159"""	53
94	https://www.autoverhuurusa.nl/auto-huren/orange-county/	Vergelijk tarieven en vind betaalbare huurauto's in Orange County. Wij zoeken bij meerdere verdelers om de goedkoopste prijs te vinden. Onbeperkt aantal kilometers, de nodige verzekeringen en belastingen zijn in het tarief inbegrepen.	54
94	https://www.autoverhuurusa.nl/auto-huren/orange-county/	Orange County is een van de bekende counties in Californië. Het is de derde meest bevolkte county in de staat. Het heeft een bevolking van 3.010.232 inwoners (2010) en is 947,98 vierkante kilometer groot. Enkele van de meest bekende steden in de provincie zijn onder andere Anaheim, Laguna Niguel, en Newport Beach. De provincie staat bekend om haar hoge niveau van het toerisme, wonen vele stranden langs de 64 kilometer van kustlijn. Het is ook de thuishaven van twee van de grootste attracties in heel Californië – Knott's Berry Farm en Disneyland.	55
98	https://vinyllp.nl/blog/post/bob-dylan-1310.html	Een woordvoerder van het comité zegt dat de prestigieuze prijs naar de muzikant gaat vanwege zijn poëtische teksten en zijn bijdrage aan de Amerikaanse muziekgeschiedenis. De 75 jarige Dylan heeft volgens de jury de status van een icoon, en zijn invloed op de hedendaagse muziek is immens. Hierdoor werd hem in 2012 ook de Presidential Medal of Freedom toegekend door president Barack Obama.	56
98	https://vinyllp.nl/blog/post/bob-dylan-1310.html	Vanaf 1961 kreeg Dylan bekendheid en succes als protestzanger. Hij staat bekend om zijn beladen teksten, waarin hij kritisch kijkt naar problemen op sociaal en maatschappelijk gebied. Enkele van zijn bekendste nummers zijn Like a Rolling Stone, The times they are a-changing' en Knockin' on Heaven's door.	57
98	https://vinyllp.nl/blog/post/bob-dylan-1310.html	"Een woordvoerder van het comité zegt dat de prestigieuze prijs naar de muzikant gaat vanwege zijn poëtische teksten en zijn bijdrage aan de Amerikaanse muziekgeschiedenis. De 75 jarige Dylan heeft volge"" }"	58
103	https://www.dopingautoriteit.nl/nieuws/anp/7395	AIGLE (ANP) - Geen enkele wielrenner is tijdens de Ronde van Frankrijk betrapt op het gebruik van verboden middelen. Alle dopingtests die tijdens de Tour zijn afgenomen waren negatief, maakte de internationale wielerunie UCI dinsdag bekend.	59
106	https://www.orgelnieuws.nl/britse-organiste-jennifer-bate-75-overleden/	Van haar spel verscheen een groot aantal opnamen. Haar discografie bevat onder meer veel Britse muziek en integrales van het werk van Mendelssohn en Franck. Een groot aantal opnamen viel daarbij in de prijzen, waaronder de Diapason d'Or en de Preis der Deutschen Schallplattenkritik.	60
106	https://www.orgelnieuws.nl/britse-organiste-jennifer-bate-75-overleden/	In 2008 werd zij koninklijk onderscheiden (officier van de Order of the British Empire). In Frankrijk werd zij in 2011 twee maal onderscheiden: Officier de l'ordre des Arts et des Lettres en Chevalier in de Ordre National de la Légion d'Honneur.	61
108	https://nl.wikipedia.org/wiki/Cor_Bruijn	Bruijn werd in 1883 geboren te Wormerveer als zoon van de smidsknecht[1] Hendrik Bruijn en Catharina Klinkenberg. Bruijn was de oudste van tien kinderen. Hij doorliep de Rijkskweekschool voor onderwijzers in Haarlem en werd onderwijzer. Hij was in 1903 betrokken bij de oprichting van de Humanitaire School in Laren door Jacob van Rees waar hij van 1906 tot 1916 hoofdonderwijzer was. Op 18 september 1907 trouwde hij in Haarlem met de onderwijzeres Maartje de Vries. In 1916 vertrok hij naar de Hilversumse Schoolvereniging. Vanaf 1942, toen hij wegens gezondheidsredenen met vervroegd pensioen ging, legde hij zich volledig toe op schrijven. In 1955 won hij de prijs voor het beste kinderboek van het jaar met Lasse Länta. In 1957 schreef hij het geschiedenisboek Ons Hilversum dat door de gemeente Hilversum aan de schooljeugd werd uitgedeeld.	62
108	https://nl.wikipedia.org/wiki/Cor_Bruijn	Website over Cor Bruijn van de Stichting tot Beheer van de Auteursrechten met Betrekking tot de Letterkundige Werken van Cor Bruijn	63
112	https://www.denhaagfm.nl/radio/aflevering/klassiek-op-west/270398381	5 juni • 08:00 - 09:00 Een opgewekt programma met bekende en onbekende klassieke muziek. Van de symfonieen en sonates van Mozart en Beethoven tot de opera's van Verdi en Rossini. En er wordt ook wereldmuziek gedraaid.	64
122	https://jure.nl/bt7172	ECLI:NL:RBSGR:2011:BT7172 LJN BT7172, Rechtbank 's-Gravenhage, AWB 11/3767, 15-8-2011, Bestuursrecht :: Jure.nl	65
122	https://jure.nl/bt7172	2 Verweerster heeft het verzoek opgevat als een verzoek op grond van de Wet bescherming persoonsgegevens (Wbp). Zij heeft zich onder verwijzing naar artikel 105 van de Wet op de jeugdzorg op het standpunt gesteld dat geen sprake is van een besluit in de zin van artikel 1:3 van de Awb . Het beroep is derhalve niet-ontvankelijk. Voorts heeft verweerster gesteld dat de ouders in elk geval op 3 maart 2011 alle stukken uit het dossier waar zij recht op hebben, hebben ontvangen.	66
122	https://jure.nl/bt7172	Ingevolge artikel 105 van de Wet op de jeugdzorg gelden een beslissing van een stichting, de rechtspersoon, bedoeld in artikel 254, tweede lid, of artikel 302, tweede lid, van Boek 1 van het Burgerlijk Wetboek of een zorgaanbieder op een verzoek als bedoeld in de artikelen 30, derde lid, 35, 36 en 38, tweede lid, van de Wbp , alsmede een beslissing naar aanleiding van de aantekening van verzet als bedoeld in de artikelen 40 of 41 van die wet, ook voor zover de stichting, de rechtspersoon, bedoeld in artikel 254, tweede lid, of artikel 302, tweede lid, van Boek 1 van het Burgerlijk Wetboek of de zorgaanbieder de beslissing heeft genomen als bestuursorgaan, voor de toepassing van Hoofdstuk 8 van die wet, als een beslissing genomen door een ander dan een bestuursorgaan.	67
122	https://jure.nl/bt7172	Ingevolge artikel 6, eerste lid, van de Wob beslist het bestuursorgaan op het verzoek om informatie zo spoedig mogelijk , doch uiterlijk binnen vier weken gerekend vanaf de dag na die waarop het verzoek is ontvangen.	68
