Sent ID,Source,Reference,MT,Model,Score,Unbabel/XCOMET-XL,Unbabel/wmt23-cometkiwi-da-xxl,Unbabel/wmt23-cometkiwi-da-xl,Unbabel/XCOMET-XXL,google/metricx-23-qe-large-v2p0,google/metricx-23-qe-xl-v2p0,CometMT,xcomet-metricX-XL,xcomet-ensemble,Unbabel-QE,Unbabel/XCOMET-XL (mqm),Unbabel/XCOMET-XXL (mqm),xcomet-xxl-mqm-ensemble,xcomet-kiwi,xcomet-xxl-mqm-ensemble-prod,xcomet-kiwi-prod,xcomet-ensemble-prod,xCOMET-XL (Ref),xCOMET-XXL (Ref),CometMT-MBR
3,"在双字节编码区更改了 10 个竖排标点和8 个汉字构件所对应的 GB/I 13000 代码位置,并其除了 6 个重复编码的汉字构件和 9 个重复编码的汉字( 见附录 D,2005 年版的附录A)，","The GB/I 13000 code areas for 10 vertical accentuation marks, 8 Chinese character components, 6 drearily coded Chinese character components, and 9 tediously coded Chinese characters are adjusted within the double-byte coding locale (see Reference section D, Reference section A of the 2005 version),","Ten vertical punctuation marks and eight GB/I 13000 code positions corresponding to Chinese character components were changed in the double-byte coding area, and in addition to the six Chinese character components with repeated codes and nine Chinese characters with repeated codes (see Appendix D, Appendix A of the 2005 edition),",Tower-13b,48,0.4751987159252167,0.7198800444602966,0.6639664173126221,0.596970796585083,4.292684,5.462796,0.7528507709503174,-2.493798642037392,0.5360847562551498,0.8047065138816833,-35,-20,-9.701514601707458,0.6584254205226898,-11.93941593170166,0.4297473635871682,0.2836797559820851,0.5137342214584351,0.6659651398658752,0.8076284
3,"在双字节编码区更改了 10 个竖排标点和8 个汉字构件所对应的 GB/I 13000 代码位置,并其除了 6 个重复编码的汉字构件和 9 个重复编码的汉字( 见附录 D,2005 年版的附录A)，","The GB/I 13000 code areas for 10 vertical accentuation marks, 8 Chinese character components, 6 drearily coded Chinese character components, and 9 tediously coded Chinese characters are adjusted within the double-byte coding locale (see Reference section D, Reference section A of the 2005 version),","In the bi-byte encoding area, 10 vertical punctuation marks and 8 Chinese components corresponding to GB/I 13000 code positions were changed, and except for 6 Chinese components with repeated codes and 9 Chinese characters with repeated codes (see Appendix D, Appendix A of the 2005 version);",Tower-7b,43,0.5288565158843994,0.7369129061698914,0.6776473522186279,0.748382568359375,5.375963,5.893441,0.7470918893814087,-2.6822922420578004,0.6386195421218872,0.8063752055168152,-30,-5,-2.1258087158203125,0.7426477372646332,-3.741912841796875,0.5514927733765944,0.3957869976511574,0.5280214548110962,0.6806715726852417,0.8062206
3,"在双字节编码区更改了 10 个竖排标点和8 个汉字构件所对应的 GB/I 13000 代码位置,并其除了 6 个重复编码的汉字构件和 9 个重复编码的汉字( 见附录 D,2005 年版的附录A)，","The GB/I 13000 code areas for 10 vertical accentuation marks, 8 Chinese character components, 6 drearily coded Chinese character components, and 9 tediously coded Chinese characters are adjusted within the double-byte coding locale (see Reference section D, Reference section A of the 2005 version),","In the double-byte encoding area, 10 vertical punctuation marks and 8 Chinese character components corresponding to the GB/I 13000 code positions were changed, as well as 6 repeated encoded Chinese character components and 9 repeated encoded Chinese characters (see Appendix D, Appendix A of the 2005 edition),",ALMA-R,48,0.6511881351470947,0.7534679770469666,0.6695905923843384,0.8623859882354736,3.3604503,4.020115,0.7549670934677124,-1.6844634324264525,0.7567870616912842,0.8147293925285339,-16,0,0.4311929941177368,0.8079269826412201,0.0,0.6497802259894314,0.5615755234560424,0.6367329359054565,0.8273686170578003,0.8227515
3,"在双字节编码区更改了 10 个竖排标点和8 个汉字构件所对应的 GB/I 13000 代码位置,并其除了 6 个重复编码的汉字构件和 9 个重复编码的汉字( 见附录 D,2005 年版的附录A)，","The GB/I 13000 code areas for 10 vertical accentuation marks, 8 Chinese character components, 6 drearily coded Chinese character components, and 9 tediously coded Chinese characters are adjusted within the double-byte coding locale (see Reference section D, Reference section A of the 2005 version),","In the double-byte coding area, the GB/I 13000 code positions corresponding to 10 vertical punctuation marks and 8 Chinese character components have been changed, and 6 repeatedly encoded Chinese character components and 9 repeatedly encoded Chinese characters have been removed (see Appendix D, Appendix A of the 2005 edition),",Google,99,0.7918927073478699,0.822162926197052,0.7152257561683655,0.9216063022613524,2.7386274,3.3728075,0.7559117674827576,-1.290457396326065,0.8567495048046112,0.8270674347877502,-5,0,0.4608031511306762,0.8718846142292023,0.0,0.7577105342688383,0.7298133098066016,0.7890115976333618,0.8713952302932739,0.8246197
3,"在双字节编码区更改了 10 个竖排标点和8 个汉字构件所对应的 GB/I 13000 代码位置,并其除了 6 个重复编码的汉字构件和 9 个重复编码的汉字( 见附录 D,2005 年版的附录A)，","The GB/I 13000 code areas for 10 vertical accentuation marks, 8 Chinese character components, 6 drearily coded Chinese character components, and 9 tediously coded Chinese characters are adjusted within the double-byte coding locale (see Reference section D, Reference section A of the 2005 version),","The positions of the GB/I 13000 codes corresponding to 10 vertical punctuation marks and 8 Chinese character components in the double-byte encoding area have been changed, excluding 6 duplicate encoded Chinese character components and 9 duplicate encoded Chinese characters (see Appendix D, Appendix A of the 2005 edition).",GPT-4,48,0.694412350654602,0.8202635645866394,0.7149187326431274,0.947136640548706,2.9399347,3.2790165,0.7505736947059631,-1.292302074672699,0.820774495601654,0.8415169715881348,-14,0,0.473568320274353,0.8837001025676727,0.0,0.7769016769270962,0.6577033809545298,0.5937007665634155,0.862532377243042,0.81736434
4,"在四字节编码区更改了18 个 GB/T 13000 代码位置(见附录 D,2005 年版的附录D);","Within the four-byte coding range, 18 GB/T 13000 code places have changed (see Reference section D, Reference section D of the 2005 version);","18 GB/T 13000 code positions were changed in the four-digit code area (see Appendix D, Appendix D of the 2005 edition);",Tower-13b,39,0.8544577360153198,0.8212539553642273,0.769404947757721,0.9890774488449096,1.8680365,3.0279815,0.7888700366020203,-1.08676188199234,0.9217675924301147,0.8598247170448303,-4,0,0.4945387244224548,0.9051657021045684,0.0,0.8122837670254411,0.8451248776838297,0.8478449583053589,0.9703174829483032,0.84883404
4,"在四字节编码区更改了18 个 GB/T 13000 代码位置(见附录 D,2005 年版的附录D);","Within the four-byte coding range, 18 GB/T 13000 code places have changed (see Reference section D, Reference section D of the 2005 version);","18 GB/T 13000 code positions have been changed in the four-byte encoding area (see Appendix D, Appendix D of the 2005 edition);",GPT-4,45,0.8679330945014954,0.8345654010772705,0.7590008974075317,0.9868267774581908,1.7697058,3.3349779,0.8151152729988098,-1.2335224027492524,0.9273799359798433,0.8529802560806274,-3,0,0.4934133887290954,0.9106960892677308,0.0,0.8235714853231854,0.856499618696226,0.8418629169464111,0.9798262119293212,0.86188316
4,"在四字节编码区更改了18 个 GB/T 13000 代码位置(见附录 D,2005 年版的附录D);","Within the four-byte coding range, 18 GB/T 13000 code places have changed (see Reference section D, Reference section D of the 2005 version);","Changed 18 GB/T 13000 code positions in the four-byte coding area (see Appendix D, Appendix D of the 2005 version);",Google,70,0.769019365310669,0.8133195042610168,0.755017876625061,0.977668523788452,1.806432,3.2171378,0.8314812779426575,-1.2240592173446656,0.8733439445495605,0.8541653156280518,-12,0,0.488834261894226,0.8954940140247345,0.0,0.795156879099224,0.751846027648014,0.7727643847465515,0.9275940656661988,0.855505
4,"在四字节编码区更改了18 个 GB/T 13000 代码位置(见附录 D,2005 年版的附录D);","Within the four-byte coding range, 18 GB/T 13000 code places have changed (see Reference section D, Reference section D of the 2005 version);","18 GB/T 13000 code points have been changed in the four-byte code area (see Appendix D, 2005 version of Appendix D);",Tower-7b,33,0.862511157989502,0.7973477840423584,0.7592906951904297,0.981049418449402,1.7207739,3.9091039,0.8274155259132385,-1.523296371005249,0.921780288219452,0.8399043679237366,-4,0,0.490524709224701,0.8891986012458801,0.0,0.7822375798366751,0.8461660699517212,0.8580866456031799,0.9690147638320924,0.8576581
4,"在四字节编码区更改了18 个 GB/T 13000 代码位置(见附录 D,2005 年版的附录D);","Within the four-byte coding range, 18 GB/T 13000 code places have changed (see Reference section D, Reference section D of the 2005 version);","In the four-byte coding area, 18 GB/T 13000 code positions were changed (see Appendix D, 2005 edition Appendix D);",ALMA-R,32,0.8824890851974487,0.8264027833938599,0.7798504829406738,0.977863073348999,1.691164,3.0229805,0.8472971320152283,-1.0702457074012757,0.930176079273224,0.8562520146369934,-3,-1,-0.0110684633255004,0.9021329283714294,-0.977863073348999,0.8081087655936869,0.8629534890481239,0.8918662071228027,0.9708083868026732,0.85773647
7,增加了资料性附录 “通用规范汉字表 ; 议字的代码位置 “ 见附录刁。,"Appendix Diao, ""Table of General Normative Chinese Characters; Code Positions of Discussed Characters,"" has been added as an educational supplement.",The information appendix “General Standardized Chinese Character Table; Code Position of Characters” is added. See Appendix D.,Tower-7b,50,0.7280480861663818,0.7771642804145813,0.6763805150985718,0.9537308216094972,3.6635733,3.3469574,0.7358734011650085,-1.309454656916809,0.8408894538879395,0.798515260219574,-16,0,0.4768654108047486,0.8654475510120392,0.0,0.7412055276853523,0.6943618993906854,0.646142840385437,0.9082198143005372,0.80374795
7,增加了资料性附录 “通用规范汉字表 ; 议字的代码位置 “ 见附录刁。,"Appendix Diao, ""Table of General Normative Chinese Characters; Code Positions of Discussed Characters,"" has been added as an educational supplement.","An appendix with supplementary information, ""General Standard Chinese Characters Table; Codes for Characters with Variant Readings,"" has been added. See Appendix Tong.",ALMA-R,46,0.6843172311782837,0.6228394508361816,0.5580391883850098,0.8525233268737793,5.5354137,6.080696,0.7494929432868958,-2.698189384410858,0.7684202790260315,0.725315511226654,-10,-5,-2.0737383365631104,0.7376813888549805,-4.2626166343688965,0.5309851607350993,0.5833964025611635,0.5644067525863647,0.8082477450370789,0.78461576
7,增加了资料性附录 “通用规范汉字表 ; 议字的代码位置 “ 见附录刁。,"Appendix Diao, ""Table of General Normative Chinese Characters; Code Positions of Discussed Characters,"" has been added as an educational supplement.","Added the informational appendix ""General Standard Chinese Character Table; the code position of the proposed characters"" see appendix Disao.",GPT-4,49,0.6333557367324829,0.6831470727920532,0.6425038576126099,0.752842903137207,6.4238873,5.713665,0.7260885834693909,-2.5401546316337584,0.693099319934845,0.777744472026825,-27,-10,-4.6235785484313965,0.7179949879646301,-7.52842903137207,0.5143024255504542,0.476817371560287,0.5997672080993652,0.749579668045044,0.7753327
7,增加了资料性附录 “通用规范汉字表 ; 议字的代码位置 “ 见附录刁。,"Appendix Diao, ""Table of General Normative Chinese Characters; Code Positions of Discussed Characters,"" has been added as an educational supplement.","Added an informative appendix ""General Standard Chinese Character Table; Code Position of Yizi"", see Appendix Diao.",Google,53,0.6014680862426758,0.6115423440933228,0.5714170336723328,0.7470569610595703,7.065462,7.52106,0.7206676602363586,-3.4597959568786623,0.674262523651123,0.7238016724586487,-20,-10,-4.626471519470215,0.6792996525764465,-7.470569610595703,0.4568569651376037,0.4493309206827689,0.7122416496276855,0.7182092666625977,0.7609529
7,增加了资料性附录 “通用规范汉字表 ; 议字的代码位置 “ 见附录刁。,"Appendix Diao, ""Table of General Normative Chinese Characters; Code Positions of Discussed Characters,"" has been added as an educational supplement.",An informative appendix “General Standard Chinese Character Table; Code Position of the Characters to be discussed” has been added. See Appendix D.,Tower-13b,50,0.7224160432815552,0.8090049028396606,0.6992567777633667,0.9596565961837769,3.5676594,3.0250387,0.7758769392967224,-1.1513113283592225,0.841036319732666,0.8029763102531433,-16,0,0.4798282980918884,0.8843307495117188,0.0,0.7763668913550958,0.6932713211241293,0.7063596248626709,0.9441770315170288,0.8133671
8,请注意本文件的某些内容可能涉及专利。 本文件的发布机构不承担识别专利的责任。,Please be aware that this text may include references to patents in some places. This document's issuing agency disclaims any liability related to patent identification.,Please note that some content in this document may be subject to patents. The publisher of this document assumes no responsibility for identifying patents.,Google,93,0.9911999702453612,0.8353628516197205,0.7871270775794983,1.0,0.8103448,0.8632759,0.8535357117652893,0.0639620351226806,0.9955999851226808,0.920108675956726,-1,0,0.5,0.9176814258098602,0.0,0.8353628516197205,0.9911999702453612,0.968793511390686,0.9907236099243164,0.9027778
8,请注意本文件的某些内容可能涉及专利。 本文件的发布机构不承担识别专利的责任。,Please be aware that this text may include references to patents in some places. This document's issuing agency disclaims any liability related to patent identification.,Please note that some of the contents of this document may involve patents. The release body of this document does not assume the responsibility of identifying patents.,Tower-7b,50,0.9572875499725342,0.8473082184791565,0.7878756523132324,0.9704963564872742,1.027263,0.94948447,0.7859364748001099,0.003901539986267,0.9638919532299042,0.9043996930122375,-2,-1,-0.0147518217563629,0.9089022874832152,-0.9704963564872742,0.8223095388557446,0.9290440793589738,0.9372541904449464,0.9205427765846252,0.8575074
8,请注意本文件的某些内容可能涉及专利。 本文件的发布机构不承担识别专利的责任。,Please be aware that this text may include references to patents in some places. This document's issuing agency disclaims any liability related to patent identification.,Please note that some content in this document may involve patents. The publishing institution does not assume the responsibility of identifying patents.,ALMA-R,90,1.0,0.8569320440292358,0.7914344072341919,0.9854989051818848,0.85967475,0.8059627,0.8408373594284058,0.0970186499999999,0.9927494525909424,0.9142035841941832,0,0,0.4927494525909424,0.9212154746055604,0.0,0.8445055912060866,0.9854989051818848,0.9721386432647704,0.9737042188644408,0.9032463
8,请注意本文件的某些内容可能涉及专利。 本文件的发布机构不承担识别专利的责任。,Please be aware that this text may include references to patents in some places. This document's issuing agency disclaims any liability related to patent identification.,Please note that some content in this document may involve patents. The publishing organization of this document does not assume the responsibility to identify patents.,GPT-4,90,0.9911999702453612,0.8689094185829163,0.7958126664161682,0.9949722290039062,0.91614884,0.85825026,0.8426893353462219,0.0664748551226805,0.9930860996246338,0.913110077381134,-1,0,0.4974861145019531,0.9319408237934113,0.0,0.8645407410099324,0.9862164437836326,0.971747636795044,0.9752566814422609,0.91104436
8,请注意本文件的某些内容可能涉及专利。 本文件的发布机构不承担识别专利的责任。,Please be aware that this text may include references to patents in some places. This document's issuing agency disclaims any liability related to patent identification.,Please note that certain content in this document may be patented. The issuing agency of this document does not assume any responsibility for identifying patents.,Tower-13b,89,0.998812198638916,0.812846302986145,0.7860183715820312,1.0,0.8616813,0.9005574,0.8480717539787292,0.049127399319458,0.999406099319458,0.90595144033432,0,0,0.5,0.9064231514930724,0.0,0.812846302986145,0.998812198638916,0.9567943811416626,0.990809679031372,0.8926733
14,1 本文件规定了信息技术用的中文图形字符及甚二进制编码的十六进制表示 。,The hexadecimal representation of Chinese graphic characters and even binary codes used in information technology are described in this document.,1 This document defines the Chinese graphic characters used in information technology and their hexadecimal representation in a binary code.,ALMA-R,85,0.9077284336090088,0.8418824076652527,0.7044177651405334,0.9560151100158693,0.94930637,1.1688862,0.8402384519577026,-0.1305788831954956,0.931871771812439,0.8165764808654785,-2,-1,-0.0219924449920653,0.8989487588405609,-0.9560151100158693,0.8048523025845215,0.8678020983212492,0.932703733444214,0.9756228923797609,0.86208904
14,1 本文件规定了信息技术用的中文图形字符及甚二进制编码的十六进制表示 。,The hexadecimal representation of Chinese graphic characters and even binary codes used in information technology are described in this document.,This document specifies the Chinese graphic characters for information technology and their hexadecimal representation in binary code.,Tower-13b,97,0.9088338613510132,0.8297856450080872,0.6507211327552795,0.9870613813400269,1.0680556,1.5570958,0.8360655903816223,-0.3241309693244933,0.94794762134552,0.809200644493103,-2,0,0.4935306906700134,0.908423513174057,0.0,0.8190493649778077,0.8970748065937215,0.943330943584442,0.9811176061630248,0.8618282
14,1 本文件规定了信息技术用的中文图形字符及甚二进制编码的十六进制表示 。,The hexadecimal representation of Chinese graphic characters and even binary codes used in information technology are described in this document.,1 This document specifies the Chinese graphic characters and binary codes for information technology.,Tower-7b,31,0.8323134183883667,0.7798202633857727,0.5125199556350708,0.9637157917022704,1.3562081,1.3090897,0.8007052540779114,-0.2383881408058166,0.8980146050453186,0.7622352242469788,-7,0,0.4818578958511352,0.8717680275440216,0.0,0.7515251025142929,0.8021135849465678,0.9174383878707886,0.9341268539428712,0.82912064
14,1 本文件规定了信息技术用的中文图形字符及甚二进制编码的十六进制表示 。,The hexadecimal representation of Chinese graphic characters and even binary codes used in information technology are described in this document.,1 This document specifies the hexadecimal representation of Chinese graphic characters and binary encoding for use in information technology.,Google,31,0.8666277527809143,0.8280380368232727,0.6877459287643433,0.9668314456939696,0.98370063,1.0891097,0.8370165228843689,-0.1112409736095428,0.916729599237442,0.8074074387550354,-5,-1,-0.0165842771530151,0.8974347412586212,-0.9668314456939696,0.8005732122314412,0.8378829630996875,0.93749737739563,0.9709545373916626,0.8605858
14,1 本文件规定了信息技术用的中文图形字符及甚二进制编码的十六进制表示 。,The hexadecimal representation of Chinese graphic characters and even binary codes used in information technology are described in this document.,This document stipulates the Chinese graphic characters used in information technology and their hexadecimal representation of binary encoding.,GPT-4,100,0.8771377801895142,0.8018268346786499,0.6597095131874084,0.988877296447754,1.1800137,1.5839748,0.8205045461654663,-0.3534185099052429,0.933007538318634,0.8126525282859802,-2,0,0.494438648223877,0.8953520655632019,0.0,0.7929083524962836,0.8673816366859911,0.885882556438446,0.9720263481140136,0.8461797
15,本文件适用于中文和其他文字图形字符信息的处理、交换、存储、传给、显现 、输入和输出。,"The processing, exchange, storage, transmission, display, input, and output of Chinese and other graphic character information are covered by this document.","This document applies to the processing, exchange, storage, transmission, display, input and output of Chinese and other text and graphic character information.",Google,79,0.8943991661071777,0.8913641571998596,0.7428998351097107,0.9699829816818236,0.993958,1.1314446,0.8768312931060791,-0.1185227169464111,0.9321910738945008,0.8611488938331604,-3,-2,-0.5150085091590881,0.9306735694408416,-1.9399659633636472,0.8646080629650256,0.8675519699543769,0.9307126998901368,0.9746350049972534,0.91510105
15,本文件适用于中文和其他文字图形字符信息的处理、交换、存储、传给、显现 、输入和输出。,"The processing, exchange, storage, transmission, display, input, and output of Chinese and other graphic character information are covered by this document.","This document applies to the processing, exchange, storage, transmission, display, input and output of Chinese and other textual graphic character information.",Tower-7b,92,0.8869551420211792,0.8867349624633789,0.7276078462600708,0.9217894077301024,1.1456972,1.3940055,0.882222056388855,-0.2535251789894104,0.9043722748756408,0.8433868885040283,-2,-6,-2.5391052961349487,0.9042621850967408,-5.530736446380614,0.8173828958626926,0.8175858550468716,0.9301332235336304,0.9016375541687012,0.91886127
15,本文件适用于中文和其他文字图形字符信息的处理、交换、存储、传给、显现 、输入和输出。,"The processing, exchange, storage, transmission, display, input, and output of Chinese and other graphic character information are covered by this document.","This document applies to the processing, exchange, storage, transfer, display, input, and output of Chinese and other textual graphic character information.",ALMA-R,92,0.8818504810333252,0.889148473739624,0.7247543334960938,0.9374831318855286,1.1341741,1.4632678,0.8806829452514648,-0.2907086594833373,0.9096668064594268,0.842867910861969,-2,-5,-2.031258434057236,0.9133158028125764,-4.687415659427643,0.8335616958726604,0.8267199508138816,0.9318997859954834,0.9208701848983764,0.9118742
15,本文件适用于中文和其他文字图形字符信息的处理、交换、存储、传给、显现 、输入和输出。,"The processing, exchange, storage, transmission, display, input, and output of Chinese and other graphic character information are covered by this document.","This document applies to the processing, exchange, storage, transmission, display, input and output of Chinese and other graphic character information.",Tower-13b,63,0.7899945974349976,0.8700255751609802,0.6730920076370239,0.9241933822631836,1.03279,1.2629155,0.887910783290863,-0.2364604512825012,0.8570939898490906,0.8191129565238953,-10,-6,-2.537903308868408,0.8971094787120819,-5.545160293579102,0.804071878963498,0.7301077789730925,0.9486845135688782,0.9794856905937196,0.91187173
